time,sim_hour,clamped_hour,is_drain_period,active_vehicles,min_expected_remaining,total_queue,departed_this_step,arrived_this_step,departed_this_hour,arrivals_bucketed_to_this_departure_hour,throughput_bucketed_to_this_departure_hour,vehicles_still_tracked
33480.0,9,9,False,76,149,12,8,1,1448,1372,1372,76
33540.0,9,9,False,73,146,23,8,0,1520,1447,1447,73
33600.0,9,9,False,94,167,16,8,0,1616,1522,1522,94
33660.0,9,9,False,82,155,27,8,1,1688,1606,1606,82
33720.0,9,9,False,81,154,12,8,2,1768,1687,1687,81
33780.0,9,9,False,64,137,20,8,0,1832,1768,1768,64
33840.0,9,9,False,84,157,14,8,0,1920,1836,1836,84
33900.0,9,9,False,77,162,23,4,1,1996,1919,1919,77
33960.0,9,9,False,83,165,13,2,0,2079,1996,1996,83
34020.0,9,9,False,96,173,24,2,0,2164,2068,2068,96
34080.0,9,9,False,110,185,12,0,1,2254,2144,2144,110
34140.0,9,9,False,97,170,23,0,2,2328,2231,2231,97
34200.0,9,9,False,93,166,11,0,0,2408,2315,2315,93
34260.0,9,9,False,85,158,21,0,2,2472,2387,2387,85
34320.0,9,9,False,99,164,12,0,0,2560,2461,2461,99
34380.0,9,9,False,114,181,28,0,0,2654,2540,2540,114
34440.0,9,9,False,100,165,11,4,2,2728,2628,2628,100
34500.0,9,9,False,86,151,23,0,0,2800,2714,2714,86
34560.0,9,9,False,82,149,10,6,0,2878,2796,2796,82
34620.0,9,9,False,79,148,19,4,2,2956,2877,2877,79
34680.0,9,9,False,72,137,9,0,0,3024,2952,2952,72
34740.0,9,9,False,77,142,22,0,1,3104,3027,3027,77
34800.0,9,9,False,86,151,11,0,1,3192,3106,3106,86
34860.0,9,9,False,86,151,23,0,3,3272,3186,3186,86
34920.0,9,9,False,76,141,10,0,0,3344,3268,3268,76
34980.0,9,9,False,80,145,22,0,0,3424,3344,3344,80
35040.0,9,9,False,71,136,9,0,1,3496,3425,3425,71
35100.0,9,9,False,76,141,17,0,1,3576,3500,3500,76
35160.0,9,9,False,79,146,11,0,0,3654,3575,3575,79
35220.0,9,9,False,101,166,26,0,0,3744,3643,3643,101
35280.0,9,9,False,89,154,10,0,0,3816,3727,3727,89
35340.0,9,9,False,80,145,18,1,0,3896,3816,3816,80
35400.0,9,9,False,79,150,11,2,1,3970,3891,3891,79
35460.0,9,9,False,97,165,21,7,0,4061,3964,3964,97
35520.0,9,9,False,94,161,13,0,1,4134,4040,4040,94
35580.0,9,9,False,106,173,28,2,0,4222,4116,4116,106
35640.0,9,9,False,100,166,11,0,0,4295,4195,4195,100
35700.0,9,9,False,95,161,24,3,0,4375,4280,4280,95
35760.0,9,9,False,96,153,12,0,1,4456,4360,4360,96
35820.0,9,9,False,80,137,20,0,1,4520,4440,4440,80
35880.0,9,9,False,82,139,10,0,1,4600,4518,4518,82
35940.0,9,9,False,93,134,21,1,0,4688,4595,4595,93
36000.0,10,10,False,93,94,12,0,2,0,0,0,93
36060.0,10,10,False,125,198,34,0,1,112,19,19,125
36120.0,10,10,False,102,175,12,0,0,184,90,90,102
36180.0,10,10,False,93,166,26,0,0,264,171,171,93
36240.0,10,10,False,72,145,10,0,0,320,248,248,72
36300.0,10,10,False,73,146,19,0,0,400,327,327,73
36360.0,10,10,False,83,156,12,0,0,480,397,397,83
36420.0,10,10,False,80,157,23,6,0,556,476,476,80
36480.0,10,10,False,87,160,11,0,1,632,545,545,87
36540.0,10,10,False,80,153,23,0,1,704,624,624,80
36600.0,10,10,False,76,149,10,0,1,776,700,700,76
36660.0,10,10,False,77,150,23,0,0,848,771,771,77
36720.0,10,10,False,68,141,10,0,0,920,852,852,68
36780.0,10,10,False,71,145,16,3,0,999,928,928,71
36840.0,10,10,False,85,159,11,0,0,1079,994,994,85
36900.0,10,10,False,85,158,27,0,3,1152,1067,1067,85
36960.0,10,10,False,88,161,10,0,0,1232,1144,1144,88
37020.0,10,10,False,71,144,20,0,0,1296,1225,1225,71
37080.0,10,10,False,72,149,9,4,0,1372,1300,1300,72
37140.0,10,10,False,70,143,18,0,0,1440,1370,1370,70
37200.0,10,10,False,68,141,11,0,0,1512,1444,1444,68
37260.0,10,10,False,94,169,23,0,0,1606,1512,1512,94
37320.0,10,10,False,82,155,12,0,3,1672,1590,1590,82
37380.0,10,10,False,69,142,22,0,0,1736,1667,1667,69
37440.0,10,10,False,73,146,10,0,1,1816,1743,1743,73
37500.0,10,10,False,77,150,21,0,2,1896,1819,1819,77
37560.0,10,10,False,73,146,9,0,3,1968,1895,1895,73
37620.0,10,10,False,64,137,17,0,0,2032,1968,1968,64
37680.0,10,10,False,84,157,11,1,0,2120,2036,2036,84
37740.0,10,10,False,92,165,27,8,0,2200,2108,2108,92
37800.0,10,10,False,75,148,11,0,1,2264,2189,2189,75
37860.0,10,10,False,78,151,20,0,0,2344,2266,2266,78
37920.0,10,10,False,75,148,10,0,2,2416,2341,2341,75
37980.0,10,10,False,60,133,18,0,2,2472,2412,2412,60
38040.0,10,10,False,82,147,12,0,2,2560,2478,2478,82
38100.0,10,10,False,101,166,25,0,0,2656,2555,2555,101
38160.0,10,10,False,95,160,11,4,0,2728,2633,2633,95
38220.0,10,10,False,76,141,21,0,2,2792,2716,2716,76
38280.0,10,10,False,69,134,11,0,0,2864,2795,2795,69
38340.0,10,10,False,84,149,18,0,0,2944,2860,2860,84
38400.0,10,10,False,84,149,13,8,1,3016,2932,2932,84
38460.0,10,10,False,84,149,21,0,0,3088,3004,3004,84
38520.0,10,10,False,93,158,14,0,1,3176,3083,3083,93
38580.0,10,10,False,84,149,23,0,0,3240,3156,3156,84
38640.0,10,10,False,84,149,12,0,2,3312,3228,3228,84
38700.0,10,10,False,87,152,20,0,0,3392,3305,3305,87
38760.0,10,10,False,85,150,12,8,0,3464,3379,3379,85
38820.0,10,10,False,88,153,23,0,1,3536,3448,3448,88
38880.0,10,10,False,75,140,12,0,3,3600,3525,3525,75
38940.0,10,10,False,100,177,21,0,0,3692,3592,3592,100
39000.0,10,10,False,99,166,13,0,0,3766,3667,3667,99
39060.0,10,10,False,92,157,26,8,0,3840,3748,3748,92
39120.0,10,10,False,88,153,9,0,0,3912,3824,3824,88
39180.0,10,10,False,74,141,17,0,0,3974,3900,3900,74
39240.0,10,10,False,93,162,10,2,0,4060,3967,3967,93
39300.0,10,10,False,90,155,22,2,0,4128,4038,4038,90
39360.0,10,10,False,93,145,11,0,0,4205,4112,4112,93
39420.0,10,10,False,97,150,27,4,0,4284,4187,4187,97
39480.0,10,10,False,79,137,10,7,0,4351,4272,4272,79
39540.0,10,10,False,68,109,18,0,3,4416,4348,4348,68
39600.0,11,11,False,68,69,13,0,0,0,0,0,68
39660.0,11,11,False,112,191,33,2,2,122,25,25,112
39720.0,11,11,False,104,177,11,0,2,200,96,96,104
39780.0,11,11,False,100,173,24,0,2,280,180,180,100
39840.0,11,11,False,80,155,12,6,1,350,270,270,80
39900.0,11,11,False,99,173,26,8,0,439,340,340,99
39960.0,11,11,False,89,163,14,7,1,511,422,422,89
40020.0,11,11,False,103,181,25,0,0,603,500,500,103
40080.0,11,11,False,87,160,11,0,0,672,585,585,87
40140.0,11,11,False,88,161,24,0,2,752,664,664,88
40200.0,11,11,False,85,158,11,0,1,832,747,747,85
40260.0,11,11,False,86,159,19,0,1,912,826,826,86
40320.0,11,11,False,72,145,10,0,2,976,904,904,72
40380.0,11,11,False,77,150,19,0,0,1056,979,979,77
40440.0,11,11,False,97,170,13,0,0,1152,1055,1055,97
40500.0,11,11,False,96,169,25,0,0,1232,1136,1136,96
40560.0,11,11,False,76,149,10,0,0,1296,1220,1220,76
40620.0,11,11,False,76,149,19,0,0,1376,1300,1300,76
40680.0,11,11,False,72,145,10,0,0,1448,1376,1376,72
40740.0,11,11,False,83,157,21,7,0,1535,1452,1452,83
40800.0,11,11,False,89,162,12,0,0,1616,1527,1527,89
40860.0,11,11,False,88,161,26,0,1,1696,1608,1608,88
40920.0,11,11,False,76,149,11,0,0,1768,1692,1692,76
40980.0,11,11,False,72,153,20,8,0,1840,1768,1768,72
41040.0,11,11,False,96,169,13,6,0,1936,1840,1840,96
41100.0,11,11,False,88,161,25,1,1,2008,1920,1920,88
41160.0,11,11,False,89,164,12,0,0,2086,1997,1997,89
41220.0,11,11,False,96,169,27,0,0,2168,2072,2072,96
41280.0,11,11,False,110,183,12,0,2,2256,2146,2146,110
41340.0,11,11,False,91,164,24,0,0,2328,2237,2237,91
41400.0,11,11,False,85,158,12,0,0,2408,2323,2323,85
41460.0,11,11,False,71,144,19,0,0,2472,2401,2401,71
41520.0,11,11,False,88,153,13,0,0,2560,2472,2472,88
41580.0,11,11,False,104,169,29,0,0,2656,2552,2552,104
41640.0,11,11,False,99,164,11,0,1,2736,2637,2637,99
41700.0,11,11,False,71,136,21,0,0,2800,2729,2729,71
41760.0,11,11,False,72,137,10,0,0,2880,2808,2808,72
41820.0,11,11,False,76,141,17,0,0,2960,2884,2884,76
41880.0,11,11,False,80,145,10,0,0,3040,2960,2960,80
41940.0,11,11,False,66,131,19,0,2,3104,3038,3038,66
42000.0,11,11,False,88,153,12,0,0,3200,3112,3112,88
42060.0,11,11,False,79,144,22,0,2,3272,3193,3193,79
42120.0,11,11,False,76,141,11,0,3,3352,3276,3276,76
42180.0,11,11,False,70,135,20,0,2,3424,3354,3354,70
42240.0,11,11,False,71,142,10,2,3,3506,3435,3435,71
42300.0,11,11,False,74,139,20,8,0,3584,3510,3510,74
42360.0,11,11,False,87,170,13,2,0,3670,3583,3583,87
42420.0,11,11,False,111,177,33,7,2,3767,3656,3656,111
42480.0,11,11,False,94,160,10,0,0,3839,3745,3745,94
42540.0,11,11,False,89,154,19,0,2,3920,3831,3831,89
42600.0,11,11,False,78,145,11,0,0,3982,3904,3904,78
42660.0,11,11,False,96,161,25,0,1,4072,3976,3976,96
42720.0,11,11,False,85,150,10,0,1,4144,4059,4059,85
42780.0,11,11,False,101,166,24,0,1,4240,4139,4139,101
42840.0,11,11,False,81,146,10,0,0,4304,4223,4223,81
42900.0,11,11,False,86,151,22,0,0,4384,4298,4298,86
42960.0,11,11,False,81,146,10,0,1,4464,4383,4383,81
43020.0,11,11,False,80,145,19,0,1,4544,4464,4464,80
43080.0,11,11,False,68,133,9,0,0,4608,4540,4540,68
43140.0,11,11,False,92,141,21,0,0,4704,4612,4612,92
43200.0,12,12,False,98,99,11,0,1,0,0,0,98
43260.0,12,12,False,138,217,37,2,2,130,25,25,138
43320.0,12,12,False,132,207,16,0,2,214,89,89,132
43380.0,12,12,False,117,190,29,0,0,288,173,173,117
43440.0,12,12,False,106,179,12,0,1,376,271,271,106
43500.0,12,12,False,88,161,24,0,0,448,360,360,88
43560.0,12,12,False,83,156,11,0,0,528,445,445,83
43620.0,12,12,False,85,158,23,0,0,624,539,539,85
43680.0,12,12,False,85,158,11,0,1,704,619,619,85
43740.0,12,12,False,90,163,22,0,0,792,702,702,90
43800.0,12,12,False,85,163,11,1,2,875,790,790,85
43860.0,12,12,False,92,165,21,0,0,960,868,868,92
43920.0,12,12,False,95,169,16,7,0,1039,944,944,95
43980.0,12,12,False,104,177,25,0,1,1136,1032,1032,104
44040.0,12,12,False,84,157,13,0,2,1208,1124,1124,84
44100.0,12,12,False,85,158,28,8,3,1296,1211,1211,85
44160.0,12,12,False,76,149,10,0,1,1376,1300,1300,76
44220.0,12,12,False,72,145,19,0,1,1448,1376,1376,72
44280.0,12,12,False,89,162,14,8,3,1544,1455,1455,89
44340.0,12,12,False,100,177,24,2,1,1636,1536,1536,100
44400.0,12,12,False,104,179,13,0,3,1718,1614,1614,104
44460.0,12,12,False,101,180,24,2,2,1802,1701,1701,101
44520.0,12,12,False,96,169,14,0,1,1888,1792,1792,96
44580.0,12,12,False,91,165,22,0,1,1967,1876,1876,91
44640.0,12,12,False,73,146,12,0,0,2040,1967,1967,73
44700.0,12,12,False,92,165,24,0,0,2136,2044,2044,92
44760.0,12,12,False,93,166,13,8,2,2216,2123,2123,93
44820.0,12,12,False,90,163,22,0,1,2304,2214,2214,90
44880.0,12,12,False,84,165,12,5,1,2384,2300,2300,84
44940.0,12,12,False,88,161,23,0,0,2464,2376,2376,88
45000.0,12,12,False,101,176,12,0,2,2558,2457,2457,101
45060.0,12,12,False,118,191,26,0,1,2656,2538,2538,118
45120.0,12,12,False,105,178,12,0,2,2736,2631,2631,105
45180.0,12,12,False,77,150,22,0,1,2808,2731,2731,77
45240.0,12,12,False,74,147,11,0,2,2888,2814,2814,74
45300.0,12,12,False,84,157,24,8,0,2976,2892,2892,84
45360.0,12,12,False,78,151,11,0,2,3056,2978,2978,78
45420.0,12,12,False,103,186,21,0,0,3158,3055,3055,103
45480.0,12,12,False,101,177,14,0,0,3229,3128,3128,101
45540.0,12,12,False,111,188,26,2,0,3324,3213,3213,111
45600.0,12,12,False,99,172,13,0,1,3400,3301,3301,99
45660.0,12,12,False,79,152,23,0,3,3480,3401,3401,79
45720.0,12,12,False,72,145,11,4,0,3560,3488,3488,72
45780.0,12,12,False,86,161,22,0,0,3646,3560,3560,86
45840.0,12,12,False,102,175,14,0,0,3736,3634,3634,102
45900.0,12,12,False,92,165,24,0,0,3816,3724,3724,92
45960.0,12,12,False,95,172,11,0,0,3908,3813,3813,95
46020.0,12,12,False,88,163,23,7,0,3982,3894,3894,88
46080.0,12,12,False,98,172,14,0,1,4071,3973,3973,98
46140.0,12,12,False,94,167,22,0,1,4152,4058,4058,94
46200.0,12,12,False,101,174,16,8,0,4248,4147,4147,101
46260.0,12,12,False,93,166,25,8,0,4328,4235,4235,93
46320.0,12,12,False,86,159,12,0,0,4400,4314,4314,86
46380.0,12,12,False,90,163,26,8,3,4488,4398,4398,90
46440.0,12,12,False,76,149,10,0,1,4560,4484,4484,76
46500.0,12,12,False,88,162,19,0,0,4655,4567,4567,88
46560.0,12,12,False,105,167,14,1,2,4747,4642,4642,105
46620.0,12,12,False,109,158,26,0,1,4832,4723,4723,109
46680.0,12,12,False,103,152,12,0,0,4912,4809,4809,103
46740.0,12,12,False,88,133,22,4,1,4996,4908,4908,88
46800.0,13,13,False,87,88,10,0,0,0,0,0,87
46860.0,13,13,False,134,213,33,1,0,130,25,25,134
46920.0,13,13,False,129,204,19,2,1,214,93,93,129
46980.0,13,13,False,120,193,32,0,1,296,176,176,120
47040.0,13,13,False,105,178,14,0,1,376,271,271,105
47100.0,13,13,False,83,156,26,0,3,456,373,373,83
47160.0,13,13,False,80,153,11,0,1,536,456,456,80
47220.0,13,13,False,94,167,26,0,1,632,538,538,94
47280.0,13,13,False,97,176,12,2,2,722,625,625,97
47340.0,13,13,False,102,177,26,0,1,814,712,712,102
47400.0,13,13,False,84,159,11,0,0,886,802,802,84
47460.0,13,13,False,88,161,23,0,1,968,880,880,88
47520.0,13,13,False,85,158,10,0,3,1056,971,971,85
47580.0,13,13,False,99,172,27,0,2,1152,1053,1053,99
47640.0,13,13,False,99,172,14,8,1,1240,1141,1141,99
47700.0,13,13,False,68,141,19,0,0,1304,1236,1236,68
47760.0,13,13,False,88,161,12,6,0,1400,1312,1312,88
47820.0,13,13,False,92,167,22,0,1,1486,1394,1394,92
47880.0,13,13,False,100,173,15,0,1,1568,1468,1468,100
47940.0,13,13,False,113,187,29,0,0,1671,1558,1558,113
48000.0,13,13,False,81,154,11,0,0,1736,1655,1655,81
48060.0,13,13,False,82,155,23,0,4,1824,1742,1742,82
48120.0,13,13,False,84,157,10,0,0,1912,1828,1828,84
48180.0,13,13,False,76,149,20,0,0,1984,1908,1908,76
48240.0,13,13,False,92,165,12,3,0,2088,1996,1996,92
48300.0,13,13,False,96,169,26,0,0,2168,2072,2072,96
48360.0,13,13,False,115,188,14,0,1,2264,2149,2149,115
48420.0,13,13,False,98,171,26,0,1,2344,2246,2246,98
48480.0,13,13,False,83,156,11,0,1,2424,2341,2341,83
48540.0,13,13,False,84,157,18,0,1,2512,2428,2428,84
48600.0,13,13,False,87,160,14,8,1,2592,2505,2505,87
48660.0,13,13,False,110,190,26,3,1,2697,2587,2587,110
48720.0,13,13,False,112,187,12,1,2,2782,2670,2670,112
48780.0,13,13,False,98,172,23,0,1,2863,2765,2765,98
48840.0,13,13,False,90,163,14,0,0,2944,2854,2854,90
48900.0,13,13,False,84,161,23,4,0,3028,2944,2944,84
48960.0,13,13,False,80,153,12,0,0,3104,3024,3024,80
49020.0,13,13,False,98,171,28,8,2,3208,3110,3110,98
49080.0,13,13,False,86,159,11,0,0,3280,3194,3194,86
49140.0,13,13,False,104,177,26,3,0,3384,3280,3280,104
49200.0,13,13,False,93,166,15,8,0,3464,3371,3371,93
49260.0,13,13,False,89,162,23,0,1,3536,3447,3447,89
49320.0,13,13,False,91,164,10,0,2,3624,3533,3533,91
49380.0,13,13,False,100,173,23,0,0,3720,3620,3620,100
49440.0,13,13,False,100,173,11,0,0,3808,3708,3708,100
49500.0,13,13,False,77,150,21,8,0,3880,3803,3803,77
49560.0,13,13,False,80,153,14,8,0,3960,3880,3880,80
49620.0,13,13,False,96,175,22,0,0,4058,3962,3962,96
49680.0,13,13,False,96,169,15,0,0,4136,4040,4040,96
49740.0,13,13,False,111,187,27,0,2,4237,4126,4126,111
49800.0,13,13,False,91,164,13,8,1,4312,4221,4221,91
49860.0,13,13,False,84,157,23,0,0,4392,4308,4308,84
49920.0,13,13,False,85,158,11,0,0,4480,4395,4395,85
49980.0,13,13,False,84,157,23,8,0,4560,4476,4476,84
50040.0,13,13,False,88,167,12,2,1,4650,4562,4562,88
50100.0,13,13,False,104,161,27,8,0,4744,4640,4640,104
50160.0,13,13,False,112,169,15,1,0,4832,4720,4720,112
50220.0,13,13,False,102,159,26,0,0,4912,4810,4810,102
50280.0,13,13,False,93,142,12,6,2,5000,4907,4907,93
50340.0,13,13,False,86,127,21,0,0,5080,4994,4994,86
50400.0,14,14,False,88,95,12,2,2,2,0,0,88
50460.0,14,14,False,144,221,40,0,1,140,22,22,144
50520.0,14,14,False,137,211,16,1,1,231,96,96,137
50580.0,14,14,False,121,199,33,3,1,315,194,194,121
50640.0,14,14,False,100,173,16,0,2,392,292,292,100
50700.0,14,14,False,104,177,28,0,1,488,384,384,104
50760.0,14,14,False,124,208,15,2,1,597,473,473,124
50820.0,14,14,False,123,196,34,0,0,680,557,557,123
50880.0,14,14,False,98,171,12,0,2,760,662,662,98
50940.0,14,14,False,97,170,23,0,1,856,759,759,97
51000.0,14,14,False,87,160,11,0,0,936,849,849,87
51060.0,14,14,False,98,171,21,4,0,1040,942,942,98
51120.0,14,14,False,110,185,16,0,0,1134,1024,1024,110
51180.0,14,14,False,114,187,29,0,0,1216,1102,1102,114
51240.0,14,14,False,98,171,13,0,0,1304,1206,1206,98
51300.0,14,14,False,90,163,25,8,2,1392,1302,1302,90
51360.0,14,14,False,91,168,13,2,0,1484,1393,1393,91
51420.0,14,14,False,103,178,22,0,0,1574,1471,1471,103
51480.0,14,14,False,119,194,15,0,3,1678,1559,1559,119
51540.0,14,14,False,106,183,29,4,1,1764,1658,1658,106
51600.0,14,14,False,78,151,12,0,1,1832,1754,1754,78
51660.0,14,14,False,100,177,24,0,0,1940,1840,1840,100
51720.0,14,14,False,94,176,10,0,2,2023,1929,1929,94
51780.0,14,14,False,109,184,23,6,2,2126,2017,2017,109
51840.0,14,14,False,100,173,12,0,1,2208,2108,2108,100
51900.0,14,14,False,107,180,27,0,0,2304,2197,2197,107
51960.0,14,14,False,94,174,12,5,2,2385,2291,2291,94
52020.0,14,14,False,97,172,24,6,1,2478,2381,2381,97
52080.0,14,14,False,101,175,16,0,1,2567,2466,2466,101
52140.0,14,14,False,129,202,28,0,0,2680,2551,2551,129
52200.0,14,14,False,110,183,13,0,2,2760,2650,2650,110
52260.0,14,14,False,100,189,29,8,0,2848,2748,2748,100
52320.0,14,14,False,96,169,12,0,1,2936,2840,2840,96
52380.0,14,14,False,109,182,27,0,0,3024,2915,2915,109
52440.0,14,14,False,96,169,11,0,3,3112,3016,3016,96
52500.0,14,14,False,106,179,27,8,0,3216,3110,3110,106
52560.0,14,14,False,84,157,14,0,0,3288,3204,3204,84
52620.0,14,14,False,112,185,28,0,1,3400,3288,3288,112
52680.0,14,14,False,109,187,12,2,2,3483,3374,3374,109
52740.0,14,14,False,86,159,22,0,2,3552,3466,3466,86
52800.0,14,14,False,93,166,13,0,1,3656,3563,3563,93
52860.0,14,14,False,108,181,27,0,2,3752,3644,3644,108
52920.0,14,14,False,116,193,14,4,3,3852,3736,3736,116
52980.0,14,14,False,99,173,22,1,0,3927,3828,3828,99
53040.0,14,14,False,96,169,11,0,1,4016,3920,3920,96
53100.0,14,14,False,89,162,22,0,0,4104,4015,4015,89
53160.0,14,14,False,100,173,14,0,0,4200,4100,4100,100
53220.0,14,14,False,114,187,31,0,1,4296,4182,4182,114
53280.0,14,14,False,99,176,10,0,2,4380,4281,4281,99
53340.0,14,14,False,101,174,24,0,2,4472,4371,4371,101
53400.0,14,14,False,87,160,11,0,1,4560,4473,4473,87
53460.0,14,14,False,82,156,19,0,1,4639,4557,4557,82
53520.0,14,14,False,109,182,13,0,0,4744,4635,4635,109
53580.0,14,14,False,119,192,28,1,0,4840,4721,4721,119
53640.0,14,14,False,111,184,15,1,2,4928,4817,4817,111
53700.0,14,14,False,101,166,27,8,1,5016,4915,4915,101
53760.0,14,14,False,80,145,12,0,1,5096,5016,5016,80
53820.0,14,14,False,111,174,27,1,1,5202,5091,5091,111
53880.0,14,14,False,127,170,14,3,0,5302,5175,5175,127
53940.0,14,14,False,105,146,21,0,1,5376,5271,5271,105
54000.0,15,15,False,92,93,11,0,3,0,0,0,92
54060.0,15,15,False,141,222,36,0,2,136,17,17,141
54120.0,15,15,False,137,210,17,0,3,232,95,95,137
54180.0,15,15,False,116,189,32,0,1,320,204,204,116
54240.0,15,15,False,127,208,16,5,1,432,305,305,127
54300.0,15,15,False,131,204,25,0,1,528,397,397,131
54360.0,15,15,False,141,214,16,0,0,632,491,491,141
54420.0,15,15,False,140,213,31,0,1,728,588,588,140
54480.0,15,15,False,140,213,18,1,1,832,692,692,140
54540.0,15,15,False,122,195,26,0,0,920,798,798,122
54600.0,15,15,False,125,198,14,6,3,1024,899,899,125
54660.0,15,15,False,138,219,29,0,1,1128,990,990,138
54720.0,15,15,False,158,239,17,3,1,1224,1066,1066,158
54780.0,15,15,False,131,235,40,2,0,1289,1158,1158,131
54840.0,15,15,False,125,240,18,6,1,1374,1249,1249,125
54900.0,15,15,False,133,246,26,0,1,1472,1339,1339,133
54960.0,15,15,False,139,248,23,1,1,1580,1441,1441,139
55020.0,15,15,False,149,255,34,0,2,1687,1538,1538,149
55080.0,15,15,False,152,253,23,0,3,1788,1636,1636,152
55140.0,15,15,False,144,256,46,0,2,1873,1729,1729,144
55200.0,15,15,False,140,263,19,3,0,1966,1826,1826,140
55260.0,15,15,False,155,273,33,5,0,2075,1920,1920,155
55320.0,15,15,False,149,261,20,0,1,2169,2020,2020,149
55380.0,15,15,False,166,274,38,4,2,2285,2119,2119,166
55440.0,15,15,False,158,273,34,0,1,2366,2208,2208,158
55500.0,15,15,False,153,273,33,0,1,2457,2304,2304,153
55560.0,15,15,False,175,313,31,1,0,2559,2384,2384,175
55620.0,15,15,False,182,310,52,4,2,2665,2483,2483,182
55680.0,15,15,False,176,299,28,2,0,2758,2582,2582,176
55740.0,15,15,False,179,286,61,1,1,2862,2683,2683,179
55800.0,15,15,False,179,297,27,1,1,2963,2784,2784,179
55860.0,15,15,False,188,309,47,4,3,3056,2868,2868,188
55920.0,15,15,False,176,328,38,0,1,3129,2953,2953,176
55980.0,15,15,False,166,343,48,2,0,3208,3042,3042,166
56040.0,15,15,False,156,334,24,0,3,3292,3136,3136,156
56100.0,15,15,False,148,343,36,0,1,3369,3221,3221,148
56160.0,15,15,False,148,348,29,2,0,3467,3319,3319,148
56220.0,15,15,False,144,368,29,0,0,3550,3406,3406,144
56280.0,15,15,False,162,375,20,1,2,3657,3495,3495,162
56340.0,15,15,False,155,381,43,5,0,3744,3589,3589,155
56400.0,15,15,False,159,363,21,3,1,3844,3685,3685,159
56460.0,15,15,False,145,353,37,5,1,3929,3784,3784,145
56520.0,15,15,False,151,373,21,0,0,4018,3867,3867,151
56580.0,15,15,False,155,385,41,0,0,4112,3957,3957,155
56640.0,15,15,False,161,390,17,0,1,4201,4040,4040,161
56700.0,15,15,False,158,396,34,0,4,4296,4138,4138,158
56760.0,15,15,False,161,397,21,1,0,4402,4241,4241,161
56820.0,15,15,False,168,399,38,1,0,4511,4343,4343,168
56880.0,15,15,False,179,388,28,4,2,4629,4450,4450,179
56940.0,15,15,False,177,402,45,1,1,4717,4540,4540,177
57000.0,15,15,False,175,401,17,1,0,4804,4629,4629,175
57060.0,15,15,False,162,376,40,2,2,4898,4736,4736,162
57120.0,15,15,False,175,395,17,4,1,5012,4837,4837,175
57180.0,15,15,False,209,424,44,0,0,5113,4904,4904,209
57240.0,15,15,False,208,402,23,1,2,5212,5004,5004,208
57300.0,15,15,False,180,372,39,0,3,5294,5114,5114,180
57360.0,15,15,False,193,396,18,1,1,5395,5202,5202,193
57420.0,15,15,False,158,372,30,0,0,5466,5308,5308,158
57480.0,15,15,False,197,387,23,4,0,5586,5389,5389,197
57540.0,15,15,False,204,409,47,1,0,5675,5471,5471,204
57600.0,16,16,False,216,378,28,1,0,1,0,0,216
57660.0,16,16,False,213,505,56,0,1,78,8,8,213
57720.0,16,16,False,190,501,32,2,1,145,31,31,190
57780.0,16,16,False,176,518,31,2,0,225,90,90,176
57840.0,16,16,False,173,519,36,1,1,312,165,165,173
57900.0,16,16,False,159,560,36,2,1,385,237,237,159
57960.0,16,16,False,172,559,36,1,2,488,322,322,172
58020.0,16,16,False,191,571,36,1,1,599,413,413,191
58080.0,16,16,False,202,591,39,0,0,692,493,493,202
58140.0,16,16,False,191,568,32,1,1,776,587,587,191
58200.0,16,16,False,204,585,31,3,1,883,681,681,204
58260.0,16,16,False,218,601,48,1,2,984,766,766,218
58320.0,16,16,False,186,568,28,0,1,1075,889,889,186
58380.0,16,16,False,167,561,28,1,2,1153,986,986,167
58440.0,16,16,False,187,556,27,2,1,1273,1086,1086,187
58500.0,16,16,False,186,596,29,1,0,1353,1167,1167,186
58560.0,16,16,False,184,578,35,1,0,1444,1260,1260,184
58620.0,16,16,False,183,570,29,1,1,1521,1338,1338,183
58680.0,16,16,False,197,589,20,3,1,1630,1433,1433,197
58740.0,16,16,False,193,585,36,1,0,1717,1524,1524,193
58800.0,16,16,False,173,605,27,1,1,1793,1620,1620,173
58860.0,16,16,False,173,602,35,3,1,1880,1707,1707,173
58920.0,16,16,False,162,593,22,2,0,1959,1797,1797,162
58980.0,16,16,False,175,607,40,2,0,2047,1872,1872,175
59040.0,16,16,False,194,607,22,0,2,2170,1976,1976,194
59100.0,16,16,False,181,599,40,1,0,2264,2083,2083,181
59160.0,16,16,False,184,594,24,3,1,2358,2174,2174,184
59220.0,16,16,False,204,573,45,3,0,2477,2273,2273,204
59280.0,16,16,False,213,582,31,1,2,2592,2379,2379,213
59340.0,16,16,False,190,560,34,3,2,2679,2489,2489,190
59400.0,16,16,False,181,581,41,1,1,2765,2584,2584,181
59460.0,16,16,False,175,561,34,3,1,2860,2685,2685,175
59520.0,16,16,False,206,562,34,2,3,2974,2768,2768,206
59580.0,16,16,False,203,568,43,2,2,3077,2874,2874,203
59640.0,16,16,False,208,564,37,2,0,3190,2982,2982,208
59700.0,16,16,False,216,599,53,3,0,3278,3062,3062,216
59760.0,16,16,False,190,569,34,1,1,3369,3179,3179,190
59820.0,16,16,False,187,561,40,3,1,3472,3285,3285,187
59880.0,16,16,False,178,554,30,1,2,3560,3382,3382,178
59940.0,16,16,False,186,566,39,2,1,3639,3453,3453,186
