route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r78,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_1,left straight right straight left,3,5,0.002560000000000001,0.0031695218776247617
r79,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight right straight straight,3,7,0.00010240000000000005,0.00012678087510499048
r80,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight straight,2,5,0.0012800000000000005,0.0015847609388123809
r81,-C0_0,-C0_0 C0B0 B0_0,left left,2,2,0.16000000000000003,0.19809511735154756
r82,-C0_0,-C0_0 C0B0 B0B1 B1A1 A1_1,left right left straight,3,4,0.012800000000000004,0.015847609388123806
r83,-C0_0,-C0_0 C0B0 B0B1 B1C1 C1_1,left right right straight,3,4,0.012800000000000004,0.015847609388123806
r84,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2A2 A2_1,left right straight left straight,3,5,0.002560000000000001,0.0031695218776247617
r85,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2C2 C2_1,left right straight right straight,3,5,0.002560000000000001,0.0031695218776247617
r86,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2_0,left right straight straight,2,4,0.006400000000000002,0.007923804694061903
r87,-C0_0,-C0_0 C0_1,right,1,1,0.4,0.4952377933788688
r88,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1_1,straight left straight straight,1,4,0.003200000000000001,0.0039619023470309515
r89,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_1,straight left straight left right,3,5,0.002560000000000001,0.0031695218776247617
r90,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_0,straight left straight left straight,2,5,0.0012800000000000005,0.0015847609388123809
r91,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_1,straight left straight right left,3,5,0.002560000000000001,0.0031695218776247617
r92,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left straight right right straight straight,3,7,0.00010240000000000005,0.00012678087510499048
r93,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_0,straight left straight right straight,2,5,0.0012800000000000005,0.0015847609388123809
r94,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0A0 A0_1,straight left left right straight,3,5,0.002560000000000001,0.0031695218776247617
r95,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0_0,straight left left straight,2,4,0.006400000000000002,0.007923804694061903
r96,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2A2 A2_1,straight left right left straight,3,5,0.002560000000000001,0.0031695218776247617
r97,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2C2 C2_1,straight left right right straight,3,5,0.002560000000000001,0.0031695218776247617
r98,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2_0,straight left right straight,2,4,0.006400000000000002,0.007923804694061903
r99,-C0_0,-C0_0 C0C1 C1_1,straight right,1,2,0.08000000000000002,0.09904755867577378
r100,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight straight,1,5,0.0006400000000000003,0.0007923804694061904
r101,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1_1,straight straight left straight left right,3,6,0.0005120000000000002,0.0006339043755249523
r102,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight left straight right,3,7,0.00010240000000000005,0.00012678087510499048
r103,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight left straight straight,2,7,5.1200000000000025e-05,6.339043755249524e-05
r104,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight right,2,5,0.0012800000000000005,0.0015847609388123809
r105,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1A1 A1_1,straight straight left left right straight,3,6,0.0005120000000000002,0.0006339043755249523
r106,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0A0 A0_1,straight straight left left straight right straight,3,7,0.00010240000000000005,0.00012678087510499048
r107,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,straight straight left left straight straight,2,6,0.0002560000000000001,0.00031695218776247615
r108,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2_0,straight straight left right,2,4,0.006400000000000002,0.007923804694061903
r109,-C0_0,-C0_0 C0C1 C1C2 C2_1,straight straight right,1,3,0.016000000000000004,0.01980951173515476
r110,-C0_0,-C0_0 C0C1 C1C2 C2_0,straight straight straight,0,3,0.008000000000000002,0.00990475586757738
r111,-A0_1,-A0_1 A0B0 B0C0 C0_1,straight straight straight,0,3,0.008000000000000002,0.009904755867577377
r112,-A0_1,-A0_1 A0B0 B0C0 C0_0,straight straight right,1,3,0.016000000000000004,0.019809511735154755
r113,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1_1,straight straight left left straight straight,2,6,0.0002560000000000001,0.0003169521877624761
r114,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1A2 A2_0,straight straight left left straight right straight,3,7,0.00010240000000000005,0.00012678087510499045
r115,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1B2 B2_0,straight straight left left right straight,3,6,0.0005120000000000002,0.0006339043755249522
r116,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1_1,straight straight left right,2,4,0.006400000000000002,0.007923804694061903
r117,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight left straight straight,2,7,5.1200000000000025e-05,6.339043755249523e-05
r118,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight left straight right,3,7,0.00010240000000000005,0.00012678087510499045
r119,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2_0,straight straight left straight left right,3,6,0.0005120000000000002,0.0006339043755249522
r120,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight right,2,5,0.0012800000000000005,0.0015847609388123806
r121,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight straight,1,5,0.0006400000000000003,0.0007923804694061903
r122,-A0_1,-A0_1 A0B0 B0_0,straight right,1,2,0.08000000000000002,0.09904755867577376
r123,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1_1,straight left left straight,2,4,0.006400000000000002,0.007923804694061903
r124,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1A2 A2_0,straight left left right straight,3,5,0.002560000000000001,0.0031695218776247613
r125,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1_1,straight left right straight,2,4,0.006400000000000002,0.007923804694061903
r126,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C0 C0_0,straight left right right straight,3,5,0.002560000000000001,0.0031695218776247613
r127,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C2 C2_0,straight left right left straight,3,5,0.002560000000000001,0.0031695218776247613
r128,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_1,straight left straight left straight,2,5,0.0012800000000000005,0.0015847609388123806
r129,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_0,straight left straight left right,3,5,0.002560000000000001,0.0031695218776247613
r130,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_1,straight left straight right straight,2,5,0.0012800000000000005,0.0015847609388123806
r131,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left straight right right straight straight,3,7,0.00010240000000000005,0.00012678087510499045
r132,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_0,straight left straight right left,3,5,0.002560000000000001,0.0031695218776247613
r133,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2_0,straight left straight straight,1,4,0.003200000000000001,0.0039619023470309515
r134,-A0_1,-A0_1 A0_0,right,1,1,0.4,0.49523779337886875
r135,-A0_1,-A0_1 A0A1 A1_1,left left,2,2,0.16000000000000003,0.19809511735154753
r136,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1_1,left right straight straight,2,4,0.006400000000000002,0.007923804694061903
r137,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C0 C0_0,left right straight right straight,3,5,0.002560000000000001,0.0031695218776247613
r138,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C2 C2_0,left right straight left straight,3,5,0.002560000000000001,0.0031695218776247613
r139,-A0_1,-A0_1 A0A1 A1B1 B1B0 B0_0,left right right straight,3,4,0.012800000000000004,0.015847609388123806
r140,-A0_1,-A0_1 A0A1 A1B1 B1B2 B2_0,left right left straight,3,4,0.012800000000000004,0.015847609388123806
r141,-A0_1,-A0_1 A0A1 A1A2 A2_1,left straight left,2,3,0.03200000000000001,0.03961902347030951
r142,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight straight,2,5,0.0012800000000000005,0.0015847609388123806
r143,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight right straight straight,3,7,0.00010240000000000005,0.00012678087510499045
r144,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_0,left straight right straight left,3,5,0.002560000000000001,0.0031695218776247613
r145,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,left straight right right straight straight,3,6,0.0005120000000000002,0.0006339043755249522
r146,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2_0,left straight right left,3,4,0.012800000000000004,0.015847609388123806
r147,-A0_1,-A0_1 A0A1 A1A2 A2_0,left straight straight,1,3,0.016000000000000004,0.019809511735154755
r148,-A1_1,-A1_1 A1B1 B1C1 C1_1,straight straight straight,0,3,0.008000000000000002,0.01004742384052729
r149,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight straight right right straight straight,2,6,0.0002560000000000001,0.0003215175628968733
r150,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_0,straight straight right right straight left,3,6,0.0005120000000000002,0.0006430351257937466
r151,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0_0,straight straight right right left,3,5,0.002560000000000001,0.0032151756289687337
r152,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_1,straight straight right left,2,4,0.006400000000000002,0.008037939072421833
r153,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_0,straight straight right straight,1,4,0.003200000000000001,0.004018969536210917
r154,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight straight left left straight straight,2,6,0.0002560000000000001,0.0003215175628968733
r155,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_0,straight straight left left straight right,3,6,0.0005120000000000002,0.0006430351257937466
r156,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2_0,straight straight left left right,3,5,0.002560000000000001,0.0032151756289687337
r157,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_1,straight straight left right,2,4,0.006400000000000002,0.008037939072421833
r158,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_0,straight straight left straight,1,4,0.003200000000000001,0.004018969536210917
r159,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_1,straight right right straight,2,4,0.006400000000000002,0.008037939072421833
r160,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_0,straight right right left,3,4,0.012800000000000004,0.016075878144843667
r161,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_1,straight right left straight,2,4,0.006400000000000002,0.008037939072421833
r162,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_0,straight right left right,3,4,0.012800000000000004,0.016075878144843667
r163,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right left left straight straight,3,6,0.0005120000000000002,0.0006430351257937466
r164,-A1_1,-A1_1 A1B1 B1B0 B0_0,straight right straight,1,3,0.016000000000000004,0.02009484768105458
r165,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_1,straight left left straight,2,4,0.006400000000000002,0.008037939072421833
r166,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_0,straight left left right,3,4,0.012800000000000004,0.016075878144843667
r167,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_1,straight left right straight,2,4,0.006400000000000002,0.008037939072421833
r168,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left right right straight straight,3,6,0.0005120000000000002,0.0006430351257937466
r169,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_0,straight left right left,3,4,0.012800000000000004,0.016075878144843667
r170,-A1_1,-A1_1 A1B1 B1B2 B2_0,straight left straight,1,3,0.016000000000000004,0.02009484768105458
r171,-A1_1,-A1_1 A1A0 A0_1,right right,2,2,0.16000000000000003,0.2009484768105458
r172,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_1,right left straight straight,2,4,0.006400000000000002,0.008037939072421833
r173,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_0,right left straight right,3,4,0.012800000000000004,0.016075878144843667
r174,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right left straight left straight straight,3,6,0.0005120000000000002,0.0006430351257937466
r175,-A1_1,-A1_1 A1A0 A0B0 B0_0,right left right,3,3,0.06400000000000002,0.08037939072421832
r176,-A1_1,-A1_1 A1A0 A0B0 B0B1 B1B2 B2_0,right left left straight straight,3,5,0.002560000000000001,0.0032151756289687337
r177,-A1_1,-A1_1 A1A0 A0_0,right straight,1,2,0.08000000000000002,0.1004742384052729
r178,-A1_1,-A1_1 A1A2 A2_1,left left,2,2,0.16000000000000003,0.2009484768105458
r179,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_1,left right straight straight,2,4,0.006400000000000002,0.008037939072421833
r180,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left right straight right straight straight,3,6,0.0005120000000000002,0.0006430351257937466
r181,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_0,left right straight left,3,4,0.012800000000000004,0.016075878144843667
r182,-A1_1,-A1_1 A1A2 A2B2 B2B1 B1B0 B0_0,left right right straight straight,3,5,0.002560000000000001,0.0032151756289687337
r183,-A1_1,-A1_1 A1A2 A2B2 B2_0,left right left,3,3,0.06400000000000002,0.08037939072421832
r184,-A1_1,-A1_1 A1A2 A2_0,left straight,1,2,0.08000000000000002,0.1004742384052729
r185,-A2_1,-A2_1 A2B2 B2C2 C2_1,straight straight straight,0,3,0.008000000000000002,0.009904755867577377
r186,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,straight straight right right straight straight,2,6,0.0002560000000000001,0.0003169521877624761
r187,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1A0 A0_0,straight straight right right straight left straight,3,7,0.00010240000000000005,0.00012678087510499045
r188,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1B0 B0_0,straight straight right right left straight,3,6,0.0005120000000000002,0.0006339043755249522
r189,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1_1,straight straight right left,2,4,0.006400000000000002,0.007923804694061903
r190,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight right straight straight,2,7,5.1200000000000025e-05,6.339043755249523e-05
r191,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight right straight left,3,7,0.00010240000000000005,0.00012678087510499045
r192,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0_0,straight straight right straight right left,3,6,0.0005120000000000002,0.0006339043755249522
r193,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight left,2,5,0.0012800000000000005,0.0015847609388123806
r194,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight straight,1,5,0.0006400000000000003,0.0007923804694061903
r195,-A2_1,-A2_1 A2B2 B2C2 C2_0,straight straight left,1,3,0.016000000000000004,0.019809511735154755
r196,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1_1,straight right right straight,2,4,0.006400000000000002,0.007923804694061903
r197,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1A0 A0_0,straight right right left straight,3,5,0.002560000000000001,0.0031695218776247613
r198,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1_1,straight right left straight,2,4,0.006400000000000002,0.007923804694061903
r199,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C0 C0_0,straight right left right straight,3,5,0.002560000000000001,0.0031695218776247613
r200,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C2 C2_0,straight right left left straight,3,5,0.002560000000000001,0.0031695218776247613
r201,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_1,straight right straight right straight,2,5,0.0012800000000000005,0.0015847609388123806
r202,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_0,straight right straight right left,3,5,0.002560000000000001,0.0031695218776247613
