route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r29,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight right straight left,3,7,9.112500000000003e-06,1.1802004521090523e-05
r30,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight right straight straight,2,7,2.025000000000001e-06,2.62266767135345e-06
r31,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight left,2,5,0.00020250000000000007,0.000262266767135345
r32,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1C1 C1_1,straight straight right right left straight,3,6,9.112500000000005e-05,0.00011802004521090525
r33,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0C0 C0_1,straight straight right right straight left straight,3,7,9.112500000000005e-06,1.1802004521090525e-05
r34,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,straight straight right right straight straight,2,6,2.025000000000001e-05,2.6226676713534502e-05
r35,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2_0,straight straight right left,2,4,0.0020250000000000008,0.00262266767135345
r36,-A0_0,-A0_0 A0A1 A1A2 A2_0,straight straight straight,0,3,0.0010000000000000002,0.0012951445290634318
r37,-B0_0,-B0_0 B0A0 A0_1,left straight,1,2,0.045000000000000005,0.05895784154031945
r38,-B0_0,-B0_0 B0A0 A0_0,left left,2,2,0.2025,0.26531028693143754
r39,-B0_0,-B0_0 B0A0 A0A1 A1_1,left right left,3,3,0.09112500000000001,0.1193896291191469
r40,-B0_0,-B0_0 B0A0 A0A1 A1B1 B1C1 C1_1,left right right straight straight,3,5,0.0009112500000000002,0.001193896291191469
r41,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_1,left right straight left,3,4,0.009112500000000003,0.011938962911914692
r42,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left right straight right straight straight,3,6,9.112500000000003e-05,0.00011938962911914693
r43,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_0,left right straight straight,2,4,0.0020250000000000003,0.0026531028693143758
r44,-B0_0,-B0_0 B0C0 C0_1,right straight,1,2,0.045000000000000005,0.05895784154031945
r45,-B0_0,-B0_0 B0C0 C0_0,right right,2,2,0.2025,0.26531028693143754
r46,-B0_0,-B0_0 B0C0 C0C1 C1B1 B1A1 A1_1,right left left straight straight,3,5,0.0009112500000000002,0.001193896291191469
r47,-B0_0,-B0_0 B0C0 C0C1 C1_1,right left right,3,3,0.09112500000000001,0.1193896291191469
r48,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,right left straight left straight straight,3,6,9.112500000000003e-05,0.00011938962911914693
r49,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_1,right left straight right,3,4,0.009112500000000003,0.011938962911914692
r50,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_0,right left straight straight,2,4,0.0020250000000000003,0.0026531028693143758
r51,-B0_0,-B0_0 B0B1 B1A1 A1_1,straight left straight,1,3,0.0045000000000000005,0.0058957841540319455
r52,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_1,straight left left right,3,4,0.009112500000000003,0.011938962911914692
r53,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_0,straight left left straight,2,4,0.0020250000000000003,0.0026531028693143758
r54,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_1,straight left right left,3,4,0.009112500000000003,0.011938962911914692
r55,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left right right straight straight,3,6,9.112500000000003e-05,0.00011938962911914693
r56,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_0,straight left right straight,2,4,0.0020250000000000003,0.0026531028693143758
r57,-B0_0,-B0_0 B0B1 B1C1 C1_1,straight right straight,1,3,0.0045000000000000005,0.0058957841540319455
r58,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_1,straight right right left,3,4,0.009112500000000003,0.011938962911914692
r59,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_0,straight right right straight,2,4,0.0020250000000000003,0.0026531028693143758
r60,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight right left left straight straight,3,6,9.112500000000003e-05,0.00011938962911914693
r61,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_1,straight right left right,3,4,0.009112500000000003,0.011938962911914692
r62,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_0,straight right left straight,2,4,0.0020250000000000003,0.0026531028693143758
r63,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_1,straight straight left straight,1,4,0.00045000000000000015,0.0005895784154031947
r64,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1_1,straight straight left left right,3,5,0.0009112500000000004,0.0011938962911914694
r65,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_1,straight straight left left straight right,3,6,9.112500000000005e-05,0.00011938962911914695
r66,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight straight left left straight straight,2,6,2.025000000000001e-05,2.6531028693143768e-05
r67,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_0,straight straight left right,2,4,0.0020250000000000008,0.002653102869314376
r68,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_1,straight straight right straight,1,4,0.00045000000000000015,0.0005895784154031947
r69,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1_1,straight straight right right left,3,5,0.0009112500000000004,0.0011938962911914694
r70,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_1,straight straight right right straight left,3,6,9.112500000000005e-05,0.00011938962911914695
r71,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight straight right right straight straight,2,6,2.025000000000001e-05,2.6531028693143768e-05
r72,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_0,straight straight right left,2,4,0.0020250000000000008,0.002653102869314376
r73,-B0_0,-B0_0 B0B1 B1B2 B2_0,straight straight straight,0,3,0.0010000000000000002,0.0013101742564515437
r74,-C0_0,-C0_0 C0B0 B0A0 A0_1,left straight straight,1,3,0.0045000000000000005,0.005828150380785442
r75,-C0_0,-C0_0 C0B0 B0A0 A0_0,left straight left,2,3,0.020250000000000004,0.026226676713534493
r76,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1_1,left straight right left,3,4,0.009112500000000003,0.011802004521090523
r77,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,left straight right right straight straight,3,6,9.112500000000003e-05,0.00011802004521090524
r78,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_1,left straight right straight left,3,5,0.0009112500000000002,0.0011802004521090522
r79,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight right straight straight,3,7,9.112500000000003e-06,1.1802004521090523e-05
r80,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight straight,2,5,0.00020250000000000004,0.0002622667671353449
r81,-C0_0,-C0_0 C0B0 B0_0,left left,2,2,0.2025,0.26226676713534486
r82,-C0_0,-C0_0 C0B0 B0B1 B1A1 A1_1,left right left straight,3,4,0.0091125,0.01180200452109052
r83,-C0_0,-C0_0 C0B0 B0B1 B1C1 C1_1,left right right straight,3,4,0.0091125,0.01180200452109052
r84,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2A2 A2_1,left right straight left straight,3,5,0.0009112500000000003,0.0011802004521090522
r85,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2C2 C2_1,left right straight right straight,3,5,0.0009112500000000003,0.0011802004521090522
r86,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2_0,left right straight straight,2,4,0.0020250000000000003,0.002622667671353449
r87,-C0_0,-C0_0 C0_1,right,1,1,0.45,0.5828150380785442
r88,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1_1,straight left straight straight,1,4,0.0004500000000000001,0.0005828150380785443
r89,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_1,straight left straight left right,3,5,0.0009112500000000002,0.0011802004521090522
r90,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_0,straight left straight left straight,2,5,0.00020250000000000004,0.0002622667671353449
r91,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_1,straight left straight right left,3,5,0.0009112500000000002,0.0011802004521090522
r92,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left straight right right straight straight,3,7,9.112500000000003e-06,1.1802004521090523e-05
r93,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_0,straight left straight right straight,2,5,0.00020250000000000004,0.0002622667671353449
r94,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0A0 A0_1,straight left left right straight,3,5,0.0009112500000000003,0.0011802004521090522
r95,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0_0,straight left left straight,2,4,0.0020250000000000003,0.002622667671353449
r96,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2A2 A2_1,straight left right left straight,3,5,0.0009112500000000003,0.0011802004521090522
r97,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2C2 C2_1,straight left right right straight,3,5,0.0009112500000000003,0.0011802004521090522
r98,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2_0,straight left right straight,2,4,0.0020250000000000003,0.002622667671353449
r99,-C0_0,-C0_0 C0C1 C1_1,straight right,1,2,0.045000000000000005,0.05828150380785442
r100,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight straight,1,5,4.5000000000000016e-05,5.828150380785444e-05
r101,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1_1,straight straight left straight left right,3,6,9.112500000000003e-05,0.00011802004521090524
r102,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight left straight right,3,7,9.112500000000003e-06,1.1802004521090523e-05
r103,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight left straight straight,2,7,2.025000000000001e-06,2.62266767135345e-06
r104,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight right,2,5,0.00020250000000000007,0.000262266767135345
r105,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1A1 A1_1,straight straight left left right straight,3,6,9.112500000000005e-05,0.00011802004521090525
r106,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0A0 A0_1,straight straight left left straight right straight,3,7,9.112500000000005e-06,1.1802004521090525e-05
r107,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,straight straight left left straight straight,2,6,2.025000000000001e-05,2.6226676713534502e-05
r108,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2_0,straight straight left right,2,4,0.0020250000000000008,0.00262266767135345
r109,-C0_0,-C0_0 C0C1 C1C2 C2_1,straight straight right,1,3,0.004500000000000001,0.005828150380785443
r110,-C0_0,-C0_0 C0C1 C1C2 C2_0,straight straight straight,0,3,0.0010000000000000002,0.0012951445290634318
r111,-A0_1,-A0_1 A0B0 B0C0 C0_1,straight straight straight,0,3,0.0010000000000000002,0.0012951445290634322
r112,-A0_1,-A0_1 A0B0 B0C0 C0_0,straight straight right,1,3,0.004500000000000001,0.005828150380785445
r113,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1_1,straight straight left left straight straight,2,6,2.025000000000001e-05,2.622667671353451e-05
r114,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1A2 A2_0,straight straight left left straight right straight,3,7,9.112500000000005e-06,1.1802004521090528e-05
r115,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1B2 B2_0,straight straight left left right straight,3,6,9.112500000000005e-05,0.00011802004521090529
r116,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1_1,straight straight left right,2,4,0.0020250000000000008,0.0026226676713534502
r117,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight left straight straight,2,7,2.025000000000001e-06,2.622667671353451e-06
r118,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight left straight right,3,7,9.112500000000003e-06,1.1802004521090526e-05
r119,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2_0,straight straight left straight left right,3,6,9.112500000000003e-05,0.00011802004521090526
r120,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight right,2,5,0.00020250000000000007,0.00026226676713534503
r121,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight straight,1,5,4.5000000000000016e-05,5.828150380785445e-05
r122,-A0_1,-A0_1 A0B0 B0_0,straight right,1,2,0.045000000000000005,0.058281503807854435
r123,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1_1,straight left left straight,2,4,0.0020250000000000003,0.00262266767135345
r124,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1A2 A2_0,straight left left right straight,3,5,0.0009112500000000003,0.0011802004521090526
r125,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1_1,straight left right straight,2,4,0.0020250000000000003,0.00262266767135345
r126,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C0 C0_0,straight left right right straight,3,5,0.0009112500000000003,0.0011802004521090526
r127,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C2 C2_0,straight left right left straight,3,5,0.0009112500000000003,0.0011802004521090526
r128,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_1,straight left straight left straight,2,5,0.00020250000000000004,0.000262266767135345
r129,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_0,straight left straight left right,3,5,0.0009112500000000002,0.0011802004521090524
r130,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_1,straight left straight right straight,2,5,0.00020250000000000004,0.000262266767135345
r131,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left straight right right straight straight,3,7,9.112500000000003e-06,1.1802004521090526e-05
r132,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_0,straight left straight right left,3,5,0.0009112500000000002,0.0011802004521090524
r133,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2_0,straight left straight straight,1,4,0.0004500000000000001,0.0005828150380785444
r134,-A0_1,-A0_1 A0_0,right,1,1,0.45,0.5828150380785443
r135,-A0_1,-A0_1 A0A1 A1_1,left left,2,2,0.2025,0.26226676713534497
r136,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1_1,left right straight straight,2,4,0.0020250000000000003,0.00262266767135345
r137,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C0 C0_0,left right straight right straight,3,5,0.0009112500000000003,0.0011802004521090526
r138,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C2 C2_0,left right straight left straight,3,5,0.0009112500000000003,0.0011802004521090526
r139,-A0_1,-A0_1 A0A1 A1B1 B1B0 B0_0,left right right straight,3,4,0.0091125,0.011802004521090523
r140,-A0_1,-A0_1 A0A1 A1B1 B1B2 B2_0,left right left straight,3,4,0.0091125,0.011802004521090523
r141,-A0_1,-A0_1 A0A1 A1A2 A2_1,left straight left,2,3,0.020250000000000004,0.0262266767135345
r142,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight straight,2,5,0.00020250000000000004,0.000262266767135345
r143,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight right straight straight,3,7,9.112500000000003e-06,1.1802004521090526e-05
r144,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_0,left straight right straight left,3,5,0.0009112500000000002,0.0011802004521090524
r145,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,left straight right right straight straight,3,6,9.112500000000003e-05,0.00011802004521090526
r146,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2_0,left straight right left,3,4,0.009112500000000003,0.011802004521090526
r147,-A0_1,-A0_1 A0A1 A1A2 A2_0,left straight straight,1,3,0.0045000000000000005,0.005828150380785444
r148,-A1_1,-A1_1 A1B1 B1C1 C1_1,straight straight straight,0,3,0.0010000000000000002,0.001310174256451544
r149,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight straight right right straight straight,2,6,2.025000000000001e-05,2.653102869314377e-05
r150,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_0,straight straight right right straight left,3,6,9.112500000000005e-05,0.00011938962911914696
r151,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0_0,straight straight right right left,3,5,0.0009112500000000004,0.0011938962911914694
r152,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_1,straight straight right left,2,4,0.0020250000000000008,0.0026531028693143766
r153,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_0,straight straight right straight,1,4,0.00045000000000000015,0.0005895784154031948
r154,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight straight left left straight straight,2,6,2.025000000000001e-05,2.653102869314377e-05
r155,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_0,straight straight left left straight right,3,6,9.112500000000005e-05,0.00011938962911914696
r156,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2_0,straight straight left left right,3,5,0.0009112500000000004,0.0011938962911914694
r157,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_1,straight straight left right,2,4,0.0020250000000000008,0.0026531028693143766
r158,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_0,straight straight left straight,1,4,0.00045000000000000015,0.0005895784154031948
r159,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_1,straight right right straight,2,4,0.0020250000000000003,0.002653102869314376
r160,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_0,straight right right left,3,4,0.009112500000000003,0.011938962911914694
r161,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_1,straight right left straight,2,4,0.0020250000000000003,0.002653102869314376
r162,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_0,straight right left right,3,4,0.009112500000000003,0.011938962911914694
r163,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right left left straight straight,3,6,9.112500000000003e-05,0.00011938962911914695
r164,-A1_1,-A1_1 A1B1 B1B0 B0_0,straight right straight,1,3,0.0045000000000000005,0.005895784154031946
r165,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_1,straight left left straight,2,4,0.0020250000000000003,0.002653102869314376
r166,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_0,straight left left right,3,4,0.009112500000000003,0.011938962911914694
r167,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_1,straight left right straight,2,4,0.0020250000000000003,0.002653102869314376
r168,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left right right straight straight,3,6,9.112500000000003e-05,0.00011938962911914695
r169,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_0,straight left right left,3,4,0.009112500000000003,0.011938962911914694
r170,-A1_1,-A1_1 A1B1 B1B2 B2_0,straight left straight,1,3,0.0045000000000000005,0.005895784154031946
r171,-A1_1,-A1_1 A1A0 A0_1,right right,2,2,0.2025,0.2653102869314376
r172,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_1,right left straight straight,2,4,0.0020250000000000003,0.002653102869314376
r173,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_0,right left straight right,3,4,0.009112500000000003,0.011938962911914694
r174,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right left straight left straight straight,3,6,9.112500000000003e-05,0.00011938962911914695
r175,-A1_1,-A1_1 A1A0 A0B0 B0_0,right left right,3,3,0.09112500000000001,0.11938962911914691
r176,-A1_1,-A1_1 A1A0 A0B0 B0B1 B1B2 B2_0,right left left straight straight,3,5,0.0009112500000000002,0.0011938962911914692
r177,-A1_1,-A1_1 A1A0 A0_0,right straight,1,2,0.045000000000000005,0.05895784154031947
r178,-A1_1,-A1_1 A1A2 A2_1,left left,2,2,0.2025,0.2653102869314376
r179,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_1,left right straight straight,2,4,0.0020250000000000003,0.002653102869314376
r180,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left right straight right straight straight,3,6,9.112500000000003e-05,0.00011938962911914695
r181,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_0,left right straight left,3,4,0.009112500000000003,0.011938962911914694
r182,-A1_1,-A1_1 A1A2 A2B2 B2B1 B1B0 B0_0,left right right straight straight,3,5,0.0009112500000000002,0.0011938962911914692
r183,-A1_1,-A1_1 A1A2 A2B2 B2_0,left right left,3,3,0.09112500000000001,0.11938962911914691
r184,-A1_1,-A1_1 A1A2 A2_0,left straight,1,2,0.045000000000000005,0.05895784154031947
r185,-A2_1,-A2_1 A2B2 B2C2 C2_1,straight straight straight,0,3,0.0010000000000000002,0.001295144529063432
r186,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,straight straight right right straight straight,2,6,2.025000000000001e-05,2.6226676713534505e-05
r187,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1A0 A0_0,straight straight right right straight left straight,3,7,9.112500000000005e-06,1.1802004521090526e-05
r188,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1B0 B0_0,straight straight right right left straight,3,6,9.112500000000005e-05,0.00011802004521090526
r189,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1_1,straight straight right left,2,4,0.0020250000000000008,0.00262266767135345
r190,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight right straight straight,2,7,2.025000000000001e-06,2.6226676713534504e-06
r191,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight right straight left,3,7,9.112500000000003e-06,1.1802004521090525e-05
r192,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0_0,straight straight right straight right left,3,6,9.112500000000003e-05,0.00011802004521090525
r193,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight left,2,5,0.00020250000000000007,0.000262266767135345
r194,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight straight,1,5,4.5000000000000016e-05,5.8281503807854444e-05
r195,-A2_1,-A2_1 A2B2 B2C2 C2_0,straight straight left,1,3,0.004500000000000001,0.005828150380785444
r196,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1_1,straight right right straight,2,4,0.0020250000000000003,0.0026226676713534494
r197,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1A0 A0_0,straight right right left straight,3,5,0.0009112500000000003,0.0011802004521090524
r198,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1_1,straight right left straight,2,4,0.0020250000000000003,0.0026226676713534494
r199,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C0 C0_0,straight right left right straight,3,5,0.0009112500000000003,0.0011802004521090524
r200,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C2 C2_0,straight right left left straight,3,5,0.0009112500000000003,0.0011802004521090524
