route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r208,-A2_1,-A2_1 A2A1 A1_1,right right,2,2,0.12249999999999998,0.14420680928072646
r209,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1_1,right left straight straight,2,4,0.011024999999999997,0.012978612835265378
r210,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C0 C0_0,right left straight right straight,3,5,0.0038587499999999985,0.004542514492342882
r211,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C2 C2_0,right left straight left straight,3,5,0.0038587499999999985,0.004542514492342882
r212,-A2_1,-A2_1 A2A1 A1B1 B1B0 B0_0,right left right straight,3,4,0.012862499999999997,0.015141714974476276
r213,-A2_1,-A2_1 A2A1 A1B1 B1B2 B2_0,right left left straight,3,4,0.012862499999999997,0.015141714974476276
r214,-A2_1,-A2_1 A2A1 A1A0 A0_1,right straight right,2,3,0.03675,0.04326204278421794
r215,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0C0 C0_1,right straight left straight straight,2,5,0.0033074999999999992,0.003893583850579614
r216,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0C0 C0_0,right straight left straight right,3,5,0.0038587499999999993,0.004542514492342884
r217,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right straight left straight left straight straight,3,7,0.00034728749999999995,0.0004088263043108595
r218,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0_0,right straight left right,3,4,0.012862499999999999,0.015141714974476278
r219,-A2_1,-A2_1 A2A1 A1A0 A0B0 B0B1 B1B2 B2_0,right straight left left straight straight,3,6,0.0011576249999999998,0.0013627543477028649
r220,-A2_1,-A2_1 A2A1 A1A0 A0_0,right straight straight,1,3,0.0315,0.037081750957901095
r221,-A2_1,-A2_1 A2_0,left,1,1,0.35,0.4120194550877899
r222,-A2_0,-A2_0 A2_1,right,1,1,0.35,0.41201945508778987
r223,-A2_0,-A2_0 A2B2 B2C2 C2_1,left straight straight,1,3,0.0315,0.03708175095790109
r224,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,left straight right right straight straight,3,6,0.0011576249999999998,0.0013627543477028649
r225,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1_1,left straight right left,3,4,0.012862499999999999,0.015141714974476276
r226,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,left straight right straight right straight straight,3,7,0.00034728749999999995,0.00040882630431085944
r227,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0_1,left straight right straight left,3,5,0.0038587499999999993,0.004542514492342883
r228,-A2_0,-A2_0 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight straight,2,5,0.0033074999999999992,0.003893583850579613
r229,-A2_0,-A2_0 A2B2 B2C2 C2_0,left straight left,2,3,0.03675,0.043262042784217934
r230,-A2_0,-A2_0 A2B2 B2B1 B1A1 A1_1,left right right straight,3,4,0.012862499999999997,0.015141714974476275
r231,-A2_0,-A2_0 A2B2 B2B1 B1C1 C1_1,left right left straight,3,4,0.012862499999999997,0.015141714974476275
r232,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0A0 A0_1,left right straight right straight,3,5,0.0038587499999999985,0.004542514492342882
r233,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0C0 C0_1,left right straight left straight,3,5,0.0038587499999999985,0.004542514492342882
r234,-A2_0,-A2_0 A2B2 B2B1 B1B0 B0_0,left right straight straight,2,4,0.011024999999999997,0.012978612835265376
r235,-A2_0,-A2_0 A2B2 B2_0,left left,2,2,0.12249999999999998,0.14420680928072643
r236,-A2_0,-A2_0 A2A1 A1_1,straight right,1,2,0.105,0.12360583652633696
r237,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1_1,straight left straight straight,1,4,0.00945,0.011124525287370327
r238,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight left straight right right straight straight,3,7,0.00034728749999999995,0.00040882630431085944
r239,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0_1,straight left straight right left,3,5,0.0038587499999999998,0.004542514492342883
r240,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C0 C0_0,straight left straight right straight,2,5,0.0033075,0.0038935838505796145
r241,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C2 C2_1,straight left straight left right,3,5,0.0038587499999999998,0.004542514492342883
r242,-A2_0,-A2_0 A2A1 A1B1 B1C1 C1C2 C2_0,straight left straight left straight,2,5,0.0033075,0.0038935838505796145
r243,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0A0 A0_1,straight left right right straight,3,5,0.0038587499999999993,0.004542514492342883
r244,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0C0 C0_1,straight left right left straight,3,5,0.0038587499999999993,0.004542514492342883
r245,-A2_0,-A2_0 A2A1 A1B1 B1B0 B0_0,straight left right straight,2,4,0.011024999999999998,0.012978612835265378
r246,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2C2 C2_1,straight left left right straight,3,5,0.0038587499999999993,0.004542514492342883
r247,-A2_0,-A2_0 A2A1 A1B1 B1B2 B2_0,straight left left straight,2,4,0.011024999999999998,0.012978612835265378
r248,-A2_0,-A2_0 A2A1 A1A0 A0_1,straight straight right,1,3,0.0315,0.03708175095790109
r249,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight straight,1,5,0.002835,0.003337357586211098
r250,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight right,2,5,0.0033074999999999997,0.003893583850579614
r251,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1_1,straight straight left straight left right,3,6,0.0011576249999999998,0.0013627543477028649
r252,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight left straight right,3,7,0.00034728749999999995,0.00040882630431085944
r253,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight left straight straight,2,7,0.00029767499999999996,0.00035042254655216526
r254,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0_0,straight straight left right,2,4,0.011025,0.012978612835265382
r255,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1C1 C1_1,straight straight left left right straight,3,6,0.0011576249999999998,0.0013627543477028649
r256,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2C2 C2_1,straight straight left left straight right straight,3,7,0.0003472875,0.0004088263043108595
r257,-A2_0,-A2_0 A2A1 A1A0 A0B0 B0B1 B1B2 B2_0,straight straight left left straight straight,2,6,0.00099225,0.0011680751551738843
r258,-A2_0,-A2_0 A2A1 A1A0 A0_0,straight straight straight,0,3,0.027,0.03178435796391522
r259,-B2_0,-B2_0 B2A2 A2_1,right straight,1,2,0.105,0.12509080252004356
r260,-B2_0,-B2_0 B2A2 A2A1 A1_1,right left right,3,3,0.04287499999999999,0.05107874436235111
r261,-B2_0,-B2_0 B2A2 A2A1 A1B1 B1C1 C1_1,right left left straight straight,3,5,0.003858749999999999,0.0045970869926116
r262,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_1,right left straight right,3,4,0.012862499999999995,0.015323623308705332
r263,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right left straight left straight straight,3,6,0.0011576249999999996,0.00137912609778348
r264,-B2_0,-B2_0 B2A2 A2A1 A1A0 A0_0,right left straight straight,2,4,0.011024999999999997,0.01313453426460457
r265,-B2_0,-B2_0 B2A2 A2_0,right right,2,2,0.12249999999999998,0.14593926960671746
r266,-B2_0,-B2_0 B2C2 C2_1,left straight,1,2,0.105,0.12509080252004356
r267,-B2_0,-B2_0 B2C2 C2C1 C1B1 B1A1 A1_1,left right right straight straight,3,5,0.003858749999999999,0.0045970869926116
r268,-B2_0,-B2_0 B2C2 C2C1 C1_1,left right left,3,3,0.04287499999999999,0.05107874436235111
r269,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,left right straight right straight straight,3,6,0.0011576249999999996,0.00137912609778348
r270,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_1,left right straight left,3,4,0.012862499999999995,0.015323623308705332
r271,-B2_0,-B2_0 B2C2 C2C1 C1C0 C0_0,left right straight straight,2,4,0.011024999999999997,0.01313453426460457
r272,-B2_0,-B2_0 B2C2 C2_0,left left,2,2,0.12249999999999998,0.14593926960671746
r273,-B2_0,-B2_0 B2B1 B1A1 A1_1,straight right straight,1,3,0.0315,0.03752724075601307
r274,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_1,straight right left right,3,4,0.012862499999999999,0.015323623308705335
r275,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right left left straight straight,3,6,0.0011576249999999998,0.0013791260977834801
r276,-B2_0,-B2_0 B2B1 B1A1 A1A0 A0_0,straight right left straight,2,4,0.011024999999999998,0.013134534264604572
r277,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_1,straight right right left,3,4,0.012862499999999999,0.015323623308705335
r278,-B2_0,-B2_0 B2B1 B1A1 A1A2 A2_0,straight right right straight,2,4,0.011024999999999998,0.013134534264604572
r279,-B2_0,-B2_0 B2B1 B1C1 C1_1,straight left straight,1,3,0.0315,0.03752724075601307
r280,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight left right right straight straight,3,6,0.0011576249999999998,0.0013791260977834801
r281,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_1,straight left right left,3,4,0.012862499999999999,0.015323623308705335
r282,-B2_0,-B2_0 B2B1 B1C1 C1C0 C0_0,straight left right straight,2,4,0.011024999999999998,0.013134534264604572
r283,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_1,straight left left right,3,4,0.012862499999999999,0.015323623308705335
r284,-B2_0,-B2_0 B2B1 B1C1 C1C2 C2_0,straight left left straight,2,4,0.011024999999999998,0.013134534264604572
r285,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_1,straight straight right straight,1,4,0.00945,0.011258172226803921
r286,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0_0,straight straight right left,2,4,0.011025,0.013134534264604574
r287,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1_1,straight straight right right left,3,5,0.0038587499999999998,0.004597086992611601
r288,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_1,straight straight right right straight left,3,6,0.001157625,0.0013791260977834804
r289,-B2_0,-B2_0 B2B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight straight right right straight straight,2,6,0.00099225,0.0011821080838144119
r290,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_1,straight straight left straight,1,4,0.00945,0.011258172226803921
r291,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0_0,straight straight left right,2,4,0.011025,0.013134534264604574
r292,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1_1,straight straight left left right,3,5,0.0038587499999999998,0.004597086992611601
r293,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_1,straight straight left left straight right,3,6,0.001157625,0.0013791260977834804
r294,-B2_0,-B2_0 B2B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight straight left left straight straight,2,6,0.00099225,0.0011821080838144119
r295,-B2_0,-B2_0 B2B1 B1B0 B0_0,straight straight straight,0,3,0.027,0.03216620636229692
r296,-C2_0,-C2_0 C2B2 B2A2 A2_1,right straight straight,1,3,0.0315,0.03708175095790108
r297,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1_1,right straight left right,3,4,0.012862499999999999,0.015141714974476275
r298,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,right straight left left straight straight,3,6,0.0011576249999999998,0.0013627543477028646
r299,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_1,right straight left straight right,3,5,0.0038587499999999993,0.004542514492342882
r300,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,right straight left straight left straight straight,3,7,0.00034728749999999995,0.0004088263043108594
r301,-C2_0,-C2_0 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight straight,2,5,0.0033074999999999992,0.0038935838505796128
r302,-C2_0,-C2_0 C2B2 B2A2 A2_0,right straight right,2,3,0.03675,0.04326204278421793
r303,-C2_0,-C2_0 C2B2 B2B1 B1A1 A1_1,right left right straight,3,4,0.012862499999999997,0.015141714974476273
r304,-C2_0,-C2_0 C2B2 B2B1 B1C1 C1_1,right left left straight,3,4,0.012862499999999997,0.015141714974476273
r305,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0A0 A0_1,right left straight right straight,3,5,0.0038587499999999985,0.004542514492342881
r306,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0C0 C0_1,right left straight left straight,3,5,0.0038587499999999985,0.004542514492342881
r307,-C2_0,-C2_0 C2B2 B2B1 B1B0 B0_0,right left straight straight,2,4,0.011024999999999997,0.012978612835265375
r308,-C2_0,-C2_0 C2B2 B2_0,right right,2,2,0.12249999999999998,0.1442068092807264
r309,-C2_0,-C2_0 C2_1,left,1,1,0.35,0.4120194550877898
r310,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1_1,straight right straight straight,1,4,0.00945,0.011124525287370325
r311,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_1,straight right straight left right,3,5,0.0038587499999999998,0.004542514492342883
r312,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight right straight left left straight straight,3,7,0.00034728749999999995,0.0004088263043108594
r313,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A0 A0_0,straight right straight left straight,2,5,0.0033075,0.003893583850579614
r314,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_1,straight right straight right left,3,5,0.0038587499999999998,0.004542514492342883
r315,-C2_0,-C2_0 C2C1 C1B1 B1A1 A1A2 A2_0,straight right straight right straight,2,5,0.0033075,0.003893583850579614
r316,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0A0 A0_1,straight right left right straight,3,5,0.0038587499999999993,0.004542514492342882
r317,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0C0 C0_1,straight right left left straight,3,5,0.0038587499999999993,0.004542514492342882
r318,-C2_0,-C2_0 C2C1 C1B1 B1B0 B0_0,straight right left straight,2,4,0.011024999999999998,0.012978612835265378
r319,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2A2 A2_1,straight right right left straight,3,5,0.0038587499999999993,0.004542514492342882
r320,-C2_0,-C2_0 C2C1 C1B1 B1B2 B2_0,straight right right straight,2,4,0.011024999999999998,0.012978612835265378
r321,-C2_0,-C2_0 C2C1 C1_1,straight left,1,2,0.105,0.12360583652633694
r322,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight straight,1,5,0.002835,0.0033373575862110975
r323,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight left,2,5,0.0033074999999999997,0.003893583850579613
r324,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1_1,straight straight right straight right left,3,6,0.0011576249999999998,0.0013627543477028646
r325,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight right straight left,3,7,0.00034728749999999995,0.0004088263043108594
r326,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight right straight straight,2,7,0.00029767499999999996,0.0003504225465521652
r327,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0_0,straight straight right left,2,4,0.011025,0.01297861283526538
r328,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1A1 A1_1,straight straight right right left straight,3,6,0.0011576249999999998,0.0013627543477028646
r329,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2A2 A2_1,straight straight right right straight left straight,3,7,0.0003472875,0.00040882630431085944
r330,-C2_0,-C2_0 C2C1 C1C0 C0B0 B0B1 B1B2 B2_0,straight straight right right straight straight,2,6,0.00099225,0.0011680751551738841
r331,-C2_0,-C2_0 C2C1 C1C0 C0_1,straight straight left,1,3,0.0315,0.03708175095790108
r332,-C2_0,-C2_0 C2C1 C1C0 C0_0,straight straight straight,0,3,0.027,0.03178435796391521
r333,-C0_1,-C0_1 C0B0 B0A0 A0_1,straight straight straight,0,3,0.027,0.03178435796391522
r334,-C0_1,-C0_1 C0B0 B0A0 A0_0,straight straight left,1,3,0.0315,0.03708175095790109
r335,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1_1,straight straight right left,2,4,0.011025,0.012978612835265382
r336,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,straight straight right right straight straight,2,6,0.00099225,0.0011680751551738843
r337,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1C1 C1C2 C2_0,straight straight right right straight left straight,3,7,0.0003472875,0.0004088263043108595
r338,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1B1 B1B2 B2_0,straight straight right right left straight,3,6,0.0011576249999999998,0.0013627543477028649
r339,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_1,straight straight right straight left,2,5,0.0033074999999999997,0.003893583850579614
r340,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,straight straight right straight right straight straight,2,7,0.00029767499999999996,0.00035042254655216526
r341,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight right straight left,3,7,0.00034728749999999995,0.00040882630431085944
r342,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2B2 B2_0,straight straight right straight right left,3,6,0.0011576249999999998,0.0013627543477028649
r343,-C0_1,-C0_1 C0B0 B0A0 A0A1 A1A2 A2_0,straight straight right straight straight,1,5,0.002835,0.003337357586211098
r344,-C0_1,-C0_1 C0B0 B0_0,straight left,1,2,0.105,0.12360583652633696
r345,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1_1,straight right left straight,2,4,0.011024999999999998,0.012978612835265378
r346,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A0 A0_0,straight right left left straight,3,5,0.0038587499999999993,0.004542514492342883
r347,-C0_1,-C0_1 C0B0 B0B1 B1A1 A1A2 A2_0,straight right left right straight,3,5,0.0038587499999999993,0.004542514492342883
r348,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1_1,straight right right straight,2,4,0.011024999999999998,0.012978612835265378
r349,-C0_1,-C0_1 C0B0 B0B1 B1C1 C1C2 C2_0,straight right right left straight,3,5,0.0038587499999999993,0.004542514492342883
r350,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_1,straight right straight left straight,2,5,0.0033075,0.0038935838505796145
r351,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right straight left left straight straight,3,7,0.00034728749999999995,0.00040882630431085944
r352,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2A2 A2_0,straight right straight left right,3,5,0.0038587499999999998,0.004542514492342883
r353,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_1,straight right straight right straight,2,5,0.0033075,0.0038935838505796145
r354,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2C2 C2_0,straight right straight right left,3,5,0.0038587499999999998,0.004542514492342883
r355,-C0_1,-C0_1 C0B0 B0B1 B1B2 B2_0,straight right straight straight,1,4,0.00945,0.011124525287370327
r356,-C0_1,-C0_1 C0_0,left,1,1,0.35,0.41201945508778987
r357,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1_1,right left straight straight,2,4,0.011024999999999997,0.012978612835265376
r358,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A0 A0_0,right left straight left straight,3,5,0.0038587499999999985,0.004542514492342882
r359,-C0_1,-C0_1 C0C1 C1B1 B1A1 A1A2 A2_0,right left straight right straight,3,5,0.0038587499999999985,0.004542514492342882
r360,-C0_1,-C0_1 C0C1 C1B1 B1B0 B0_0,right left left straight,3,4,0.012862499999999997,0.015141714974476275
r361,-C0_1,-C0_1 C0C1 C1B1 B1B2 B2_0,right left right straight,3,4,0.012862499999999997,0.015141714974476275
r362,-C0_1,-C0_1 C0C1 C1_1,right right,2,2,0.12249999999999998,0.14420680928072643
r363,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_1,right straight left straight straight,2,5,0.0033074999999999992,0.003893583850579613
r364,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right straight left straight left straight straight,3,7,0.00034728749999999995,0.00040882630431085944
r365,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2A2 A2_0,right straight left straight right,3,5,0.0038587499999999993,0.004542514492342883
r366,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,right straight left left straight straight,3,6,0.0011576249999999998,0.0013627543477028649
r367,-C0_1,-C0_1 C0C1 C1C2 C2B2 B2_0,right straight left right,3,4,0.012862499999999999,0.015141714974476276
r368,-C0_1,-C0_1 C0C1 C1C2 C2_1,right straight right,2,3,0.03675,0.043262042784217934
r369,-C0_1,-C0_1 C0C1 C1C2 C2_0,right straight straight,1,3,0.0315,0.03708175095790109
r370,-C1_1,-C1_1 C1B1 B1A1 A1_1,straight straight straight,0,3,0.027,0.032166206362296924
r371,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_1,straight straight left right,2,4,0.011025,0.013134534264604576
r372,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_1,straight straight left left straight straight,2,6,0.00099225,0.0011821080838144119
r373,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0C0 C0_0,straight straight left left straight right,3,6,0.001157625,0.0013791260977834806
r374,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0B0 B0_0,straight straight left left right,3,5,0.0038587499999999998,0.004597086992611602
r375,-C1_1,-C1_1 C1B1 B1A1 A1A0 A0_0,straight straight left straight,1,4,0.00945,0.011258172226803923
r376,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_1,straight straight right left,2,4,0.011025,0.013134534264604576
r377,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight straight right right straight straight,2,6,0.00099225,0.0011821080838144119
r378,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_0,straight straight right right straight left,3,6,0.001157625,0.0013791260977834806
r379,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2B2 B2_0,straight straight right right left,3,5,0.0038587499999999998,0.004597086992611602
r380,-C1_1,-C1_1 C1B1 B1A1 A1A2 A2_0,straight straight right straight,1,4,0.00945,0.011258172226803923
r381,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_1,straight left right straight,2,4,0.011024999999999998,0.013134534264604574
r382,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0_0,straight left right left,3,4,0.012862499999999999,0.015323623308705337
r383,-C1_1,-C1_1 C1B1 B1B0 B0A0 A0A1 A1A2 A2_0,straight left right right straight straight,3,6,0.0011576249999999998,0.0013791260977834804
r384,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_1,straight left left straight,2,4,0.011024999999999998,0.013134534264604574
r385,-C1_1,-C1_1 C1B1 B1B0 B0C0 C0_0,straight left left right,3,4,0.012862499999999999,0.015323623308705337
r386,-C1_1,-C1_1 C1B1 B1B0 B0_0,straight left straight,1,3,0.0315,0.037527240756013075
r387,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_1,straight right left straight,2,4,0.011024999999999998,0.013134534264604574
r388,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight right left left straight straight,3,6,0.0011576249999999998,0.0013791260977834804
r389,-C1_1,-C1_1 C1B1 B1B2 B2A2 A2_0,straight right left right,3,4,0.012862499999999999,0.015323623308705337
r390,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_1,straight right right straight,2,4,0.011024999999999998,0.013134534264604574
r391,-C1_1,-C1_1 C1B1 B1B2 B2C2 C2_0,straight right right left,3,4,0.012862499999999999,0.015323623308705337
r392,-C1_1,-C1_1 C1B1 B1B2 B2_0,straight right straight,1,3,0.0315,0.037527240756013075
r393,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_1,left right straight straight,2,4,0.011024999999999997,0.013134534264604572
r394,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0_0,left right straight left,3,4,0.012862499999999995,0.015323623308705334
r395,-C1_1,-C1_1 C1C0 C0B0 B0A0 A0A1 A1A2 A2_0,left right straight right straight straight,3,6,0.0011576249999999996,0.00137912609778348
r396,-C1_1,-C1_1 C1C0 C0B0 B0_0,left right left,3,3,0.04287499999999999,0.05107874436235112
r397,-C1_1,-C1_1 C1C0 C0B0 B0B1 B1B2 B2_0,left right right straight straight,3,5,0.003858749999999999,0.004597086992611601
r398,-C1_1,-C1_1 C1C0 C0_1,left left,2,2,0.12249999999999998,0.1459392696067175
r399,-C1_1,-C1_1 C1C0 C0_0,left straight,1,2,0.105,0.1250908025200436
r400,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_1,right left straight straight,2,4,0.011024999999999997,0.013134534264604572
r401,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,right left straight left straight straight,3,6,0.0011576249999999996,0.00137912609778348
r402,-C1_1,-C1_1 C1C2 C2B2 B2A2 A2_0,right left straight right,3,4,0.012862499999999995,0.015323623308705334
r403,-C1_1,-C1_1 C1C2 C2B2 B2B1 B1B0 B0_0,right left left straight straight,3,5,0.003858749999999999,0.004597086992611601
r404,-C1_1,-C1_1 C1C2 C2B2 B2_0,right left right,3,3,0.04287499999999999,0.05107874436235112
r405,-C1_1,-C1_1 C1C2 C2_1,right right,2,2,0.12249999999999998,0.1459392696067175
r406,-C1_1,-C1_1 C1C2 C2_0,right straight,1,2,0.105,0.1250908025200436
r407,-C2_1,-C2_1 C2B2 B2A2 A2_1,straight straight straight,0,3,0.027,0.031784357963915225
r408,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1_1,straight straight left right,2,4,0.011025,0.012978612835265383
r409,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1_1,straight straight left left straight straight,2,6,0.00099225,0.0011680751551738846
r410,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1C1 C1C0 C0_0,straight straight left left straight right straight,3,7,0.0003472875,0.00040882630431085954
r411,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1B1 B1B0 B0_0,straight straight left left right straight,3,6,0.0011576249999999998,0.0013627543477028649
r412,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight right,2,5,0.0033074999999999997,0.0038935838505796145
r413,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_1,straight straight left straight left straight straight,2,7,0.00029767499999999996,0.00035042254655216526
r414,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0C0 C0_0,straight straight left straight left straight right,3,7,0.00034728749999999995,0.0004088263043108595
r415,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0B0 B0_0,straight straight left straight left right,3,6,0.0011576249999999998,0.0013627543477028649
r416,-C2_1,-C2_1 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight straight,1,5,0.002835,0.0033373575862110983
