route_id,start_edge,route_edges,movement_sequence,turns,intersections,raw_probability,normalized_probability
r20,-A0_0,-A0_0 A0A1 A1B1 B1C1 C1C2 C2_0,straight right straight left straight,2,5,0.00864,0.00899676116598025
r21,-A0_0,-A0_0 A0A1 A1B1 B1B0 B0C0 C0_1,straight right right left straight,3,5,0.00288,0.0029989203886600833
r22,-A0_0,-A0_0 A0A1 A1B1 B1B0 B0_0,straight right right straight,2,4,0.0144,0.014994601943300415
r23,-A0_0,-A0_0 A0A1 A1B1 B1B2 B2A2 A2_1,straight right left left straight,3,5,0.00288,0.0029989203886600833
r24,-A0_0,-A0_0 A0A1 A1B1 B1B2 B2C2 C2_1,straight right left right straight,3,5,0.00288,0.0029989203886600833
r25,-A0_0,-A0_0 A0A1 A1B1 B1B2 B2_0,straight right left straight,2,4,0.0144,0.014994601943300415
r26,-A0_0,-A0_0 A0A1 A1A2 A2_1,straight straight left,1,3,0.072,0.07497300971650207
r27,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2_1,straight straight right straight straight,1,5,0.025919999999999995,0.02699028349794074
r28,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1_1,straight straight right straight right left,3,6,0.0017280000000000002,0.0017993522331960499
r29,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight right straight left,3,7,0.0010368,0.00107961133991763
r30,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight right straight straight,2,7,0.0031104,0.0032388340197528898
r31,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2C2 C2_0,straight straight right straight left,2,5,0.00864,0.00899676116598025
r32,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1C1 C1_1,straight straight right right left straight,3,6,0.0017280000000000002,0.0017993522331960499
r33,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0C0 C0_1,straight straight right right straight left straight,3,7,0.0010368,0.00107961133991763
r34,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,straight straight right right straight straight,2,6,0.005184,0.00539805669958815
r35,-A0_0,-A0_0 A0A1 A1A2 A2B2 B2_0,straight straight right left,2,4,0.0144,0.014994601943300415
r36,-A0_0,-A0_0 A0A1 A1A2 A2_0,straight straight straight,0,3,0.216,0.22491902914950623
r37,-B0_0,-B0_0 B0A0 A0_1,left straight,1,2,0.12,0.1251752453434809
r38,-B0_0,-B0_0 B0A0 A0_0,left left,2,2,0.04000000000000001,0.04172508178116031
r39,-B0_0,-B0_0 B0A0 A0A1 A1_1,left right left,3,3,0.008000000000000002,0.008345016356232061
r40,-B0_0,-B0_0 B0A0 A0A1 A1B1 B1C1 C1_1,left right right straight straight,3,5,0.0028800000000000006,0.003004205888243542
r41,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_1,left right straight left,3,4,0.004800000000000001,0.005007009813739237
r42,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left right straight right straight straight,3,6,0.0017280000000000004,0.0018025235329461253
r43,-B0_0,-B0_0 B0A0 A0A1 A1A2 A2_0,left right straight straight,2,4,0.014400000000000001,0.015021029441217708
r44,-B0_0,-B0_0 B0C0 C0_1,right straight,1,2,0.12,0.1251752453434809
r45,-B0_0,-B0_0 B0C0 C0_0,right right,2,2,0.04000000000000001,0.04172508178116031
r46,-B0_0,-B0_0 B0C0 C0C1 C1B1 B1A1 A1_1,right left left straight straight,3,5,0.0028800000000000006,0.003004205888243542
r47,-B0_0,-B0_0 B0C0 C0C1 C1_1,right left right,3,3,0.008000000000000002,0.008345016356232061
r48,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,right left straight left straight straight,3,6,0.0017280000000000004,0.0018025235329461253
r49,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_1,right left straight right,3,4,0.004800000000000001,0.005007009813739237
r50,-B0_0,-B0_0 B0C0 C0C1 C1C2 C2_0,right left straight straight,2,4,0.014400000000000001,0.015021029441217708
r51,-B0_0,-B0_0 B0B1 B1A1 A1_1,straight left straight,1,3,0.072,0.07510514720608853
r52,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_1,straight left left right,3,4,0.0048000000000000004,0.005007009813739236
r53,-B0_0,-B0_0 B0B1 B1A1 A1A0 A0_0,straight left left straight,2,4,0.0144,0.015021029441217706
r54,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_1,straight left right left,3,4,0.0048000000000000004,0.005007009813739236
r55,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left right right straight straight,3,6,0.0017280000000000002,0.001802523532946125
r56,-B0_0,-B0_0 B0B1 B1A1 A1A2 A2_0,straight left right straight,2,4,0.0144,0.015021029441217706
r57,-B0_0,-B0_0 B0B1 B1C1 C1_1,straight right straight,1,3,0.072,0.07510514720608853
r58,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_1,straight right right left,3,4,0.0048000000000000004,0.005007009813739236
r59,-B0_0,-B0_0 B0B1 B1C1 C1C0 C0_0,straight right right straight,2,4,0.0144,0.015021029441217706
r60,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight right left left straight straight,3,6,0.0017280000000000002,0.001802523532946125
r61,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_1,straight right left right,3,4,0.0048000000000000004,0.005007009813739236
r62,-B0_0,-B0_0 B0B1 B1C1 C1C2 C2_0,straight right left straight,2,4,0.0144,0.015021029441217706
r63,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_1,straight straight left straight,1,4,0.043199999999999995,0.04506308832365312
r64,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1_1,straight straight left left right,3,5,0.00288,0.0030042058882435415
r65,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_1,straight straight left left straight right,3,6,0.0017280000000000002,0.001802523532946125
r66,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2A1 A1A0 A0_0,straight straight left left straight straight,2,6,0.005184,0.005407570598838375
r67,-B0_0,-B0_0 B0B1 B1B2 B2A2 A2_0,straight straight left right,2,4,0.0144,0.015021029441217706
r68,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_1,straight straight right straight,1,4,0.043199999999999995,0.04506308832365312
r69,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1_1,straight straight right right left,3,5,0.00288,0.0030042058882435415
r70,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_1,straight straight right right straight left,3,6,0.0017280000000000002,0.001802523532946125
r71,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight straight right right straight straight,2,6,0.005184,0.005407570598838375
r72,-B0_0,-B0_0 B0B1 B1B2 B2C2 C2_0,straight straight right left,2,4,0.0144,0.015021029441217706
r73,-B0_0,-B0_0 B0B1 B1B2 B2_0,straight straight straight,0,3,0.216,0.2253154416182656
r74,-C0_0,-C0_0 C0B0 B0A0 A0_1,left straight straight,1,3,0.072,0.07497300971650207
r75,-C0_0,-C0_0 C0B0 B0A0 A0_0,left straight left,2,3,0.024,0.024991003238834027
r76,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1_1,left straight right left,3,4,0.0048000000000000004,0.004998200647766806
r77,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1B1 B1C1 C1_1,left straight right right straight straight,3,6,0.0017280000000000002,0.0017993522331960499
r78,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_1,left straight right straight left,3,5,0.00288,0.0029989203886600833
r79,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight right straight straight,3,7,0.0010368,0.00107961133991763
r80,-C0_0,-C0_0 C0B0 B0A0 A0A1 A1A2 A2_0,left straight right straight straight,2,5,0.00864,0.00899676116598025
r81,-C0_0,-C0_0 C0B0 B0_0,left left,2,2,0.04000000000000001,0.04165167206472338
r82,-C0_0,-C0_0 C0B0 B0B1 B1A1 A1_1,left right left straight,3,4,0.004800000000000001,0.004998200647766807
r83,-C0_0,-C0_0 C0B0 B0B1 B1C1 C1_1,left right right straight,3,4,0.004800000000000001,0.004998200647766807
r84,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2A2 A2_1,left right straight left straight,3,5,0.0028800000000000006,0.0029989203886600837
r85,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2C2 C2_1,left right straight right straight,3,5,0.0028800000000000006,0.0029989203886600837
r86,-C0_0,-C0_0 C0B0 B0B1 B1B2 B2_0,left right straight straight,2,4,0.014400000000000001,0.014994601943300417
r87,-C0_0,-C0_0 C0_1,right,1,1,0.2,0.2082583603236169
r88,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1_1,straight left straight straight,1,4,0.043199999999999995,0.04498380582990124
r89,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_1,straight left straight left right,3,5,0.00288,0.0029989203886600833
r90,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A0 A0_0,straight left straight left straight,2,5,0.00864,0.00899676116598025
r91,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_1,straight left straight right left,3,5,0.00288,0.0029989203886600833
r92,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2B2 B2C2 C2_1,straight left straight right right straight straight,3,7,0.0010368,0.00107961133991763
r93,-C0_0,-C0_0 C0C1 C1B1 B1A1 A1A2 A2_0,straight left straight right straight,2,5,0.00864,0.00899676116598025
r94,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0A0 A0_1,straight left left right straight,3,5,0.00288,0.0029989203886600833
r95,-C0_0,-C0_0 C0C1 C1B1 B1B0 B0_0,straight left left straight,2,4,0.0144,0.014994601943300415
r96,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2A2 A2_1,straight left right left straight,3,5,0.00288,0.0029989203886600833
r97,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2C2 C2_1,straight left right right straight,3,5,0.00288,0.0029989203886600833
r98,-C0_0,-C0_0 C0C1 C1B1 B1B2 B2_0,straight left right straight,2,4,0.0144,0.014994601943300415
r99,-C0_0,-C0_0 C0C1 C1_1,straight right,1,2,0.12,0.12495501619417013
r100,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight straight,1,5,0.025919999999999995,0.02699028349794074
r101,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1_1,straight straight left straight left right,3,6,0.0017280000000000002,0.0017993522331960499
r102,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_1,straight straight left straight left straight right,3,7,0.0010368,0.00107961133991763
r103,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2A1 A1A0 A0_0,straight straight left straight left straight straight,2,7,0.0031104,0.0032388340197528898
r104,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight right,2,5,0.00864,0.00899676116598025
r105,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1A1 A1_1,straight straight left left right straight,3,6,0.0017280000000000002,0.0017993522331960499
r106,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0A0 A0_1,straight straight left left straight right straight,3,7,0.0010368,0.00107961133991763
r107,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2B1 B1B0 B0_0,straight straight left left straight straight,2,6,0.005184,0.00539805669958815
r108,-C0_0,-C0_0 C0C1 C1C2 C2B2 B2_0,straight straight left right,2,4,0.0144,0.014994601943300415
r109,-C0_0,-C0_0 C0C1 C1C2 C2_1,straight straight right,1,3,0.072,0.07497300971650207
r110,-C0_0,-C0_0 C0C1 C1C2 C2_0,straight straight straight,0,3,0.216,0.22491902914950623
r111,-A0_1,-A0_1 A0B0 B0C0 C0_1,straight straight straight,0,3,0.216,0.22491902914950623
r112,-A0_1,-A0_1 A0B0 B0C0 C0_0,straight straight right,1,3,0.072,0.07497300971650207
r113,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1_1,straight straight left left straight straight,2,6,0.005184,0.00539805669958815
r114,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1A1 A1A2 A2_0,straight straight left left straight right straight,3,7,0.0010368,0.00107961133991763
r115,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1B1 B1B2 B2_0,straight straight left left right straight,3,6,0.0017280000000000002,0.0017993522331960499
r116,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1_1,straight straight left right,2,4,0.0144,0.014994601943300415
r117,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_1,straight straight left straight left straight straight,2,7,0.0031104,0.0032388340197528898
r118,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2A2 A2_0,straight straight left straight left straight right,3,7,0.0010368,0.00107961133991763
r119,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2B2 B2_0,straight straight left straight left right,3,6,0.0017280000000000002,0.0017993522331960499
r120,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_1,straight straight left straight right,2,5,0.00864,0.00899676116598025
r121,-A0_1,-A0_1 A0B0 B0C0 C0C1 C1C2 C2_0,straight straight left straight straight,1,5,0.025919999999999995,0.02699028349794074
r122,-A0_1,-A0_1 A0B0 B0_0,straight right,1,2,0.12,0.12495501619417013
r123,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1_1,straight left left straight,2,4,0.0144,0.014994601943300415
r124,-A0_1,-A0_1 A0B0 B0B1 B1A1 A1A2 A2_0,straight left left right straight,3,5,0.00288,0.0029989203886600833
r125,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1_1,straight left right straight,2,4,0.0144,0.014994601943300415
r126,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C0 C0_0,straight left right right straight,3,5,0.00288,0.0029989203886600833
r127,-A0_1,-A0_1 A0B0 B0B1 B1C1 C1C2 C2_0,straight left right left straight,3,5,0.00288,0.0029989203886600833
r128,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_1,straight left straight left straight,2,5,0.00864,0.00899676116598025
r129,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2A2 A2_0,straight left straight left right,3,5,0.00288,0.0029989203886600833
r130,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_1,straight left straight right straight,2,5,0.00864,0.00899676116598025
r131,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left straight right right straight straight,3,7,0.0010368,0.00107961133991763
r132,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2C2 C2_0,straight left straight right left,3,5,0.00288,0.0029989203886600833
r133,-A0_1,-A0_1 A0B0 B0B1 B1B2 B2_0,straight left straight straight,1,4,0.043199999999999995,0.04498380582990124
r134,-A0_1,-A0_1 A0_0,right,1,1,0.2,0.2082583603236169
r135,-A0_1,-A0_1 A0A1 A1_1,left left,2,2,0.04000000000000001,0.04165167206472338
r136,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1_1,left right straight straight,2,4,0.014400000000000001,0.014994601943300417
r137,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C0 C0_0,left right straight right straight,3,5,0.0028800000000000006,0.0029989203886600837
r138,-A0_1,-A0_1 A0A1 A1B1 B1C1 C1C2 C2_0,left right straight left straight,3,5,0.0028800000000000006,0.0029989203886600837
r139,-A0_1,-A0_1 A0A1 A1B1 B1B0 B0_0,left right right straight,3,4,0.004800000000000001,0.004998200647766807
r140,-A0_1,-A0_1 A0A1 A1B1 B1B2 B2_0,left right left straight,3,4,0.004800000000000001,0.004998200647766807
r141,-A0_1,-A0_1 A0A1 A1A2 A2_1,left straight left,2,3,0.024,0.024991003238834027
r142,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_1,left straight right straight straight,2,5,0.00864,0.00899676116598025
r143,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left straight right straight right straight straight,3,7,0.0010368,0.00107961133991763
r144,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2C2 C2_0,left straight right straight left,3,5,0.00288,0.0029989203886600833
r145,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2B1 B1B0 B0_0,left straight right right straight straight,3,6,0.0017280000000000002,0.0017993522331960499
r146,-A0_1,-A0_1 A0A1 A1A2 A2B2 B2_0,left straight right left,3,4,0.0048000000000000004,0.004998200647766806
r147,-A0_1,-A0_1 A0A1 A1A2 A2_0,left straight straight,1,3,0.072,0.07497300971650207
r148,-A1_1,-A1_1 A1B1 B1C1 C1_1,straight straight straight,0,3,0.216,0.22531544161826558
r149,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_1,straight straight right right straight straight,2,6,0.005184,0.005407570598838374
r150,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0A0 A0_0,straight straight right right straight left,3,6,0.0017280000000000002,0.0018025235329461248
r151,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0B0 B0_0,straight straight right right left,3,5,0.00288,0.0030042058882435415
r152,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_1,straight straight right left,2,4,0.0144,0.015021029441217705
r153,-A1_1,-A1_1 A1B1 B1C1 C1C0 C0_0,straight straight right straight,1,4,0.043199999999999995,0.04506308832365311
r154,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_1,straight straight left left straight straight,2,6,0.005184,0.005407570598838374
r155,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2A2 A2_0,straight straight left left straight right,3,6,0.0017280000000000002,0.0018025235329461248
r156,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2B2 B2_0,straight straight left left right,3,5,0.00288,0.0030042058882435415
r157,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_1,straight straight left right,2,4,0.0144,0.015021029441217705
r158,-A1_1,-A1_1 A1B1 B1C1 C1C2 C2_0,straight straight left straight,1,4,0.043199999999999995,0.04506308832365311
r159,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_1,straight right right straight,2,4,0.0144,0.015021029441217705
r160,-A1_1,-A1_1 A1B1 B1B0 B0A0 A0_0,straight right right left,3,4,0.0048000000000000004,0.0050070098137392355
r161,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_1,straight right left straight,2,4,0.0144,0.015021029441217705
r162,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0_0,straight right left right,3,4,0.0048000000000000004,0.0050070098137392355
r163,-A1_1,-A1_1 A1B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right left left straight straight,3,6,0.0017280000000000002,0.0018025235329461248
r164,-A1_1,-A1_1 A1B1 B1B0 B0_0,straight right straight,1,3,0.072,0.07510514720608852
r165,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_1,straight left left straight,2,4,0.0144,0.015021029441217705
r166,-A1_1,-A1_1 A1B1 B1B2 B2A2 A2_0,straight left left right,3,4,0.0048000000000000004,0.0050070098137392355
r167,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_1,straight left right straight,2,4,0.0144,0.015021029441217705
r168,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2C1 C1C0 C0_0,straight left right right straight straight,3,6,0.0017280000000000002,0.0018025235329461248
r169,-A1_1,-A1_1 A1B1 B1B2 B2C2 C2_0,straight left right left,3,4,0.0048000000000000004,0.0050070098137392355
r170,-A1_1,-A1_1 A1B1 B1B2 B2_0,straight left straight,1,3,0.072,0.07510514720608852
r171,-A1_1,-A1_1 A1A0 A0_1,right right,2,2,0.04000000000000001,0.0417250817811603
r172,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_1,right left straight straight,2,4,0.014400000000000001,0.015021029441217706
r173,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0_0,right left straight right,3,4,0.004800000000000001,0.005007009813739236
r174,-A1_1,-A1_1 A1A0 A0B0 B0C0 C0C1 C1C2 C2_0,right left straight left straight straight,3,6,0.0017280000000000004,0.001802523532946125
r175,-A1_1,-A1_1 A1A0 A0B0 B0_0,right left right,3,3,0.008000000000000002,0.008345016356232061
r176,-A1_1,-A1_1 A1A0 A0B0 B0B1 B1B2 B2_0,right left left straight straight,3,5,0.0028800000000000006,0.003004205888243542
r177,-A1_1,-A1_1 A1A0 A0_0,right straight,1,2,0.12,0.12517524534348087
r178,-A1_1,-A1_1 A1A2 A2_1,left left,2,2,0.04000000000000001,0.0417250817811603
r179,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_1,left right straight straight,2,4,0.014400000000000001,0.015021029441217706
r180,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2C1 C1C0 C0_0,left right straight right straight straight,3,6,0.0017280000000000004,0.001802523532946125
r181,-A1_1,-A1_1 A1A2 A2B2 B2C2 C2_0,left right straight left,3,4,0.004800000000000001,0.005007009813739236
r182,-A1_1,-A1_1 A1A2 A2B2 B2B1 B1B0 B0_0,left right right straight straight,3,5,0.0028800000000000006,0.003004205888243542
r183,-A1_1,-A1_1 A1A2 A2B2 B2_0,left right left,3,3,0.008000000000000002,0.008345016356232061
r184,-A1_1,-A1_1 A1A2 A2_0,left straight,1,2,0.12,0.12517524534348087
r185,-A2_1,-A2_1 A2B2 B2C2 C2_1,straight straight straight,0,3,0.216,0.2249190291495062
r186,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1_1,straight straight right right straight straight,2,6,0.005184,0.005398056699588149
r187,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1A1 A1A0 A0_0,straight straight right right straight left straight,3,7,0.0010368,0.0010796113399176297
r188,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1B1 B1B0 B0_0,straight straight right right left straight,3,6,0.0017280000000000002,0.0017993522331960496
r189,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1_1,straight straight right left,2,4,0.0144,0.014994601943300413
r190,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_1,straight straight right straight right straight straight,2,7,0.0031104,0.0032388340197528893
r191,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0A0 A0_0,straight straight right straight right straight left,3,7,0.0010368,0.0010796113399176297
r192,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0B0 B0_0,straight straight right straight right left,3,6,0.0017280000000000002,0.0017993522331960496
r193,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_1,straight straight right straight left,2,5,0.00864,0.008996761165980248
r194,-A2_1,-A2_1 A2B2 B2C2 C2C1 C1C0 C0_0,straight straight right straight straight,1,5,0.025919999999999995,0.026990283497940738
r195,-A2_1,-A2_1 A2B2 B2C2 C2_0,straight straight left,1,3,0.072,0.07497300971650206
r196,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1_1,straight right right straight,2,4,0.0144,0.014994601943300413
r197,-A2_1,-A2_1 A2B2 B2B1 B1A1 A1A0 A0_0,straight right right left straight,3,5,0.00288,0.002998920388660083
r198,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1_1,straight right left straight,2,4,0.0144,0.014994601943300413
r199,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C0 C0_0,straight right left right straight,3,5,0.00288,0.002998920388660083
r200,-A2_1,-A2_1 A2B2 B2B1 B1C1 C1C2 C2_0,straight right left left straight,3,5,0.00288,0.002998920388660083
r201,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_1,straight right straight right straight,2,5,0.00864,0.008996761165980248
r202,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0A0 A0_0,straight right straight right left,3,5,0.00288,0.002998920388660083
r203,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0_1,straight right straight left straight,2,5,0.00864,0.008996761165980248
r204,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0_0,straight right straight left right,3,5,0.00288,0.002998920388660083
r205,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0C0 C0C1 C1C2 C2_0,straight right straight left left straight straight,3,7,0.0010368,0.0010796113399176297
r206,-A2_1,-A2_1 A2B2 B2B1 B1B0 B0_0,straight right straight straight,1,4,0.043199999999999995,0.04498380582990123
r207,-A2_1,-A2_1 A2B2 B2_0,straight left,1,2,0.12,0.12495501619417011
r208,-A2_1,-A2_1 A2A1 A1_1,right right,2,2,0.04000000000000001,0.04165167206472338
r209,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1_1,right left straight straight,2,4,0.014400000000000001,0.014994601943300415
r210,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C0 C0_0,right left straight right straight,3,5,0.0028800000000000006,0.0029989203886600833
r211,-A2_1,-A2_1 A2A1 A1B1 B1C1 C1C2 C2_0,right left straight left straight,3,5,0.0028800000000000006,0.0029989203886600833
