hour,num_decisions_mean,num_decisions_standard_deviation,num_decisions_median,num_decisions_min,num_decisions_max,num_decisions_count,optimal_hits_mean,optimal_hits_standard_deviation,optimal_hits_median,optimal_hits_min,optimal_hits_max,optimal_hits_count,optimum_recovery_rate_mean,optimum_recovery_rate_standard_deviation,optimum_recovery_rate_median,optimum_recovery_rate_min,optimum_recovery_rate_max,optimum_recovery_rate_count,average_selected_energy_mean,average_selected_energy_standard_deviation,average_selected_energy_median,average_selected_energy_min,average_selected_energy_max,average_selected_energy_count,average_exact_min_energy_mean,average_exact_min_energy_standard_deviation,average_exact_min_energy_median,average_exact_min_energy_min,average_exact_min_energy_max,average_exact_min_energy_count,average_optimality_gap_mean,average_optimality_gap_standard_deviation,average_optimality_gap_median,average_optimality_gap_min,average_optimality_gap_max,average_optimality_gap_count,maximum_optimality_gap_mean,maximum_optimality_gap_standard_deviation,maximum_optimality_gap_median,maximum_optimality_gap_min,maximum_optimality_gap_max,maximum_optimality_gap_count,average_energy_reduction_mean,average_energy_reduction_standard_deviation,average_energy_reduction_median,average_energy_reduction_min,average_energy_reduction_max,average_energy_reduction_count
10,2700,0.0,2700.0,2700,2700,4,1665,243.89205262437997,1775.0,1300,1810,4,0.6166666666666667,0.0903303898608815,0.6574074074074074,0.48148148148148145,0.6703703703703704,4,-125.45122037037036,2.1359822258741126,-126.3169537037037,-126.89236296296296,-122.2786111111111,4,-131.3042111111111,0.8572777990672851,-131.00545555555556,-132.55038888888888,-130.65554444444444,4,5.852990740740742,2.9471671876043635,4.4325074074074085,4.275170370370371,10.271777777777778,4,66.175,15.111429449261232,60.68000000000001,54.94,88.39999999999998,4,-5.464835185185186,2.727374337822834,-4.138177777777779,-9.55465925925926,-4.028325925925927,4
11,2700,0.0,2700.0,2700,2700,4,1812.5,25.942243542145693,1804.0,1793,1849,4,0.6712962962962963,0.009608238348942826,0.6681481481481482,0.664074074074074,0.6848148148148148,4,-136.51679907407407,2.514547209306577,-136.6268425925926,-139.3932851851852,-133.42022592592593,4,-141.12145833333332,3.004694954034116,-141.1187796296296,-144.71467037037036,-137.5336037037037,4,4.60465925925926,0.5133398502784084,4.491937037037038,4.113377777777779,5.321385185185186,4,86.80000000000001,20.993338626018193,89.05000000000001,60.39999999999999,108.70000000000005,4,-4.085200000000001,0.41339491186948457,-3.9806074074074087,-4.6670592592592595,-3.7125259259259273,4
12,2700,0.0,2700.0,2700,2700,4,1822.5,22.92742171869019,1830.0,1789,1841,4,0.675,0.008491637673588945,0.6777777777777778,0.6625925925925926,0.6818518518518518,4,-139.5332324074074,2.8692350621863167,-139.34966666666668,-143.1324148148148,-136.30118148148148,4,-143.96105092592592,3.1377602958954984,-143.84976296296296,-147.74702962962962,-140.39764814814814,4,4.427818518518519,0.3522413317504405,4.392625925925927,4.096466666666668,4.829555555555556,4,76.885,15.414939723095474,75.3,60.420000000000016,96.52000000000001,4,-3.8810833333333346,0.2626701483879321,-3.8083481481481494,-4.242377777777779,-3.66525925925926,4
13,2700,0.0,2700.0,2700,2700,4,1613.75,672.1936105022123,1809.0,643,2194,4,0.5976851851851852,0.2489605964823009,0.6699999999999999,0.23814814814814814,0.8125925925925926,4,-141.19069351851851,7.504815574649104,-143.12086666666664,-147.41212592592592,-131.10891481481482,4,-150.4180509259259,5.672048903072153,-152.13319814814815,-155.18881851851853,-142.2169888888889,4,9.227357407407407,9.99506913175879,5.240081481481482,2.349362962962963,24.079903703703703,4,120.035,32.26581007816169,125.11,76.57999999999998,153.34,4,-8.135372222222223,9.448679811131932,-4.463648148148149,-22.148807407407407,-1.4653851851851858,4
14,2700,0.0,2700.0,2700,2700,4,1238.75,614.7603191488533,1246.0,689,1774,4,0.4587962962962963,0.22768900709216794,0.4614814814814815,0.2551851851851852,0.6570370370370371,4,-152.65625185185183,8.273104519247982,-154.56187962962963,-160.2417407407407,-141.2595074074074,4,-169.84930185185183,6.251532510951041,-169.4756685185185,-177.30267037037035,-163.14319999999998,4,17.19305,12.794060271173448,15.707277777777776,6.274318518518519,31.083325925925923,4,144.505,51.88727364842623,129.57999999999998,102.58,216.28,4,-13.935607407407407,10.267451069560805,-13.3877,-23.8966,-5.07042962962963,4
15,2700,0.0,2700.0,2700,2700,4,1150.25,549.5952298434428,1162.0,640,1637,4,0.4260185185185185,0.20355378883090472,0.43037037037037035,0.23703703703703705,0.6062962962962963,4,-159.7203962962963,10.561107704138275,-162.84609999999998,-168.24888518518517,-144.9405,4,-179.42682222222223,5.410113516504361,-177.89852962962962,-187.2155111111111,-174.69471851851853,4,19.706425925925924,12.650210661619678,18.63752962962963,8.39242962962963,33.15821481481481,4,169.86999999999998,46.405144829713294,165.40999999999997,118.03999999999998,230.61999999999998,4,-15.20437962962963,9.739938088936192,-14.98891111111111,-24.46611111111111,-6.373585185185186,4
16,2700,0.0,2700.0,2700,2700,4,1098.25,504.15630843353864,1106.5,638,1542,4,0.40675925925925926,0.18672455867908838,0.40981481481481485,0.2362962962962963,0.5711111111111111,4,-165.58928055555555,8.352628317222317,-165.47404444444444,-173.09839259259257,-158.31064074074072,4,-185.10254907407406,1.663235491258402,-185.26996481481478,-186.7309148148148,-183.13935185185184,4,19.51326851851852,9.931071235466467,19.51764074074074,10.59751851851852,28.420274074074072,4,147.86999999999998,18.67774076273681,147.32,125.55999999999996,171.27999999999997,4,-15.293562962962962,8.656323591074756,-15.2781,-22.939274074074074,-7.678777777777778,4
17,2700,0.0,2700.0,2700,2700,4,855.5,402.59036252747035,662.5,638,1459,4,0.3168518518518519,0.14910754167684087,0.24537037037037038,0.2362962962962963,0.5403703703703704,4,-159.6427435185185,11.217268359728621,-160.0845611111111,-172.92355555555554,-145.4782962962963,4,-185.49974722222223,2.899227260048457,-186.37835925925924,-187.89204074074075,-181.35022962962964,4,25.8570037037037,9.558269756252788,27.352937037037034,12.850207407407407,35.87193333333333,4,160.31,44.40840310872108,147.37,122.23999999999998,224.26000000000002,4,-20.169638888888887,7.624528817724052,-22.679218518518518,-26.297311111111114,-9.022807407407408,4
18,2700,0.0,2700.0,2700,2700,4,1255.75,443.5759048160003,1424.5,599,1575,4,0.4650925925925926,0.16428737215407418,0.5275925925925926,0.22185185185185186,0.5833333333333334,4,-165.44246666666666,13.234155468201735,-171.3681111111111,-173.30618518518517,-145.72745925925926,4,-184.1551,1.8129372001221349,-183.56802962962962,-186.76553333333334,-182.71880740740738,4,18.712633333333333,12.299872145697037,13.78627037037037,10.286644444444445,36.99134814814815,4,172.505,42.41004401475354,162.67999999999998,132.34000000000003,232.32,4,-13.757237037037036,9.287498678372843,-9.844096296296296,-27.60639259259259,-7.7343629629629636,4
19,2700,0.0,2700.0,2700,2700,4,1558.5,400.506762323268,1740.0,959,1795,4,0.5772222222222223,0.1483358378975067,0.6444444444444445,0.35518518518518516,0.6648148148148149,4,-147.62652777777777,5.601306251763078,-149.521,-152.04557037037037,-139.41854074074075,4,-157.55701666666664,2.355363827422219,-157.13313518518518,-160.56725185185184,-155.39454444444442,4,9.930488888888888,7.488187477460407,6.4263814814814815,5.720481481481482,21.14871111111111,4,131.14000000000001,29.429386673867327,119.66,110.80000000000001,174.44,4,-8.083292592592594,5.902729906113505,-5.305803703703704,-16.92685925925926,-4.794703703703704,4
20,2700,0.0,2700.0,2700,2700,4,1878.75,273.0267080952582,1749.0,1729,2288,4,0.6958333333333333,0.10112100299824377,0.6477777777777778,0.6403703703703704,0.8474074074074074,4,-110.10169814814816,3.0012069123749225,-111.34355185185186,-112.08845185185186,-105.63123703703705,4,-113.92973888888889,4.451522271404183,-115.8976074074074,-116.64868888888887,-107.27505185185186,4,3.8280407407407413,1.4622739157622946,4.4753037037037044,1.6438148148148148,4.717740740740742,4,54.81,4.5622655190888155,55.68000000000001,48.69999999999999,59.18000000000001,4,-3.67145925925926,1.5252536614179797,-4.348877777777778,-4.595592592592594,-1.3924888888888896,4
21,2700,0.0,2700.0,2700,2700,4,651.75,22.171678631383177,650.0,628,679,4,0.24138888888888888,0.008211732826438209,0.24074074074074076,0.2325925925925926,0.2514814814814815,4,-94.53463055555555,0.56065084543193,-94.66907407407408,-95.01232962962962,-93.78804444444444,4,-115.47546018518518,0.4638369309299487,-115.64249259259259,-115.82245555555556,-114.7944,4,20.94082962962963,0.25900197046385814,20.90824074074074,20.675303703703705,21.271533333333334,4,97.41,12.520282211941819,94.91,85.82,114.0,4,-20.619431481481485,0.2537584164758436,-20.590788888888888,-20.936170370370373,-20.35997777777778,4
22,2700,0.0,2700.0,2700,2700,4,1997.75,905.4668685269495,2428.0,642,2493,4,0.7399074074074075,0.33535809945442574,0.8992592592592592,0.23777777777777778,0.9233333333333333,4,-89.96032685185185,1.888931192432058,-89.64241481481483,-92.51634444444444,-88.04013333333333,4,-95.93034722222222,8.751663108752677,-92.38691111111112,-108.80897037037036,-90.1385962962963,4,5.970020370370371,9.871255605128392,1.181851851851852,0.7475407407407408,20.768837037037038,4,50.075,27.22715984698612,39.53,31.30000000000001,89.94,4,-5.882596296296297,9.867191698566504,-1.098877777777778,-20.67534814814815,-0.6572814814814817,4
23,2700,0.0,2700.0,2700,2700,4,2078.75,937.9176847321588,2517.5,675,2605,4,0.7699074074074074,0.34737692027116995,0.9324074074074074,0.25,0.9648148148148148,4,-88.1759287037037,4.437488511792932,-90.12062777777778,-90.87803333333333,-81.58442592592593,4,-93.80196388888889,5.461360632439661,-91.6100351851852,-101.89875925925926,-90.08902592592592,4,5.626035185185185,9.79940145966929,0.9150925925925927,0.3596222222222223,20.314333333333334,4,49.574999999999996,23.99780753874543,43.999999999999986,27.120000000000005,83.18,4,-5.603903703703704,9.802991305919917,-0.8909037037037039,-20.297740740740743,-0.33606666666666674,4
